CityKey,WWICityID,City,StateProvince,Country,Continent,SalesTerritory,Region,Subregion,Location,LatestRecordedPopulation,ValidFrom,ValidTo,LineageKey
99763,17468,Kelvin,Arizona,United States,North America,Southwest,Americas,Northern America,POINT (-110.9734458 33.1114513),0,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
99764,17752,Kingman,Arizona,United States,North America,Southwest,Americas,Northern America,POINT (-114.0530065 35.189443),28068,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
99765,17822,Kino Springs,Arizona,United States,North America,Southwest,Americas,Northern America,POINT (-110.8100846 31.3631549),136,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
99766,17834,Kinter,Arizona,United States,North America,Southwest,Americas,Northern America,POINT (-114.3980011 32.7572679),0,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
99767,17861,Kirkland,Arizona,United States,North America,Southwest,Americas,Northern America,POINT (-112.7121218 34.4175251),0,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
99768,17864,Kirkland Junction,Arizona,United States,North America,Southwest,Americas,Northern America,POINT (-112.6651758 34.3691922),0,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
99769,17908,Klagetoh,Arizona,United States,North America,Southwest,Americas,Northern America,POINT (-109.5281609 35.501962),242,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
99770,17970,Ko Vaya,Arizona,United States,North America,Southwest,Americas,Northern America,POINT (-111.8954041 32.0770176),46,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
99771,17974,Kofa,Arizona,United States,North America,Southwest,Americas,Northern America,POINT (-113.6465878 32.8819899),0,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
99772,17976,Kohatk,Arizona,United States,North America,Southwest,Americas,Northern America,POINT (-112.0056912 32.5783923),27,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
99773,17978,Kohls Ranch,Arizona,United States,North America,Southwest,Americas,Northern America,POINT (-111.094298 34.325313),46,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
99774,17994,Komatke,Arizona,United States,North America,Southwest,Americas,Northern America,POINT (-112.1754274 33.2933797),821,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
99775,18061,Kykotsmovi,Arizona,United States,North America,Southwest,Americas,Northern America,POINT (-110.6234701 35.8741701),746,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
99776,18137,La Palma,Arizona,United States,North America,Southwest,Americas,Northern America,POINT (-111.5151224 32.8792291),0,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
99777,18142,La Paz Valley,Arizona,United States,North America,Southwest,Americas,Northern America,POINT (-114.2418914 33.5769712),699,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
99778,18366,Lake Havasu City,Arizona,United States,North America,Southwest,Americas,Northern America,POINT (-114.3224548 34.483901),52527,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
99779,18412,Lake Montezuma,Arizona,United States,North America,Southwest,Americas,Northern America,POINT (-111.7779282 34.6322449),4706,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
99780,18423,Lake of the Woods,Arizona,United States,North America,Southwest,Americas,Northern America,POINT (-109.9895522 34.1639323),4094,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
99781,18878,Laveen,Arizona,United States,North America,Southwest,Americas,Northern America,POINT (-112.169317 33.362822799999996),0,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
99782,19250,Leupp,Arizona,United States,North America,Southwest,Americas,Northern America,POINT (-110.968699195 35.283263749),951,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
99783,19251,Leupp Corner,Arizona,United States,North America,Southwest,Americas,Northern America,POINT (-110.8579162 35.0741838),0,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
99784,19279,Lewis Springs,Arizona,United States,North America,Southwest,Americas,Northern America,POINT (-110.1420227 31.5812057),0,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
99785,19401,Ligurta,Arizona,United States,North America,Southwest,Americas,Northern America,POINT (-114.2949421 32.6744925),0,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
99786,19506,Linden,Arizona,United States,North America,Southwest,Americas,Northern America,POINT (-110.1570584 34.2850405),2597,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
99787,19602,Litchfield Park,Arizona,United States,North America,Southwest,Americas,Northern America,POINT (-112.3579364 33.4933743),5476,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
99788,19659,Littlefield,Arizona,United States,North America,Southwest,Americas,Northern America,POINT (-113.9296876 36.8871992),308,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
99863,25850,Oxbow,Maine,United States,North America,New England,Americas,Northern America,POINT (-68.4900419 46.4186546),0,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
99864,25853,Oxford,Maine,United States,North America,New England,Americas,Northern America,POINT (-70.493114 44.1317376),1263,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
99865,25977,Palermo,Maine,United States,North America,New England,Americas,Northern America,POINT (-69.473931 44.4078479),0,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
111889,11251,Falkville,Alabama,United States,North America,Southeast,Americas,Northern America,POINT (-86.908616 34.3684295),1279,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
111890,11389,Faunsdale,Alabama,United States,North America,Southeast,Americas,Northern America,POINT (-87.5938938 32.4598585),98,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
111891,11402,Fayette,Alabama,United States,North America,Southeast,Americas,Northern America,POINT (-87.8308522 33.6845539),4619,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
111892,11415,Fayetteville,Alabama,United States,North America,Southeast,Americas,Northern America,POINT (-86.4058112 33.1456725),1284,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
111893,11609,Fitzpatrick,Alabama,United States,North America,Southeast,Americas,Northern America,POINT (-85.8888432 32.2165343),83,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
111894,11617,Five Points,Alabama,United States,North America,Southeast,Americas,Northern America,POINT (-85.3502251 33.0181788),141,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
111895,11635,Flat Rock,Alabama,United States,North America,Southeast,Americas,Northern America,POINT (-85.6944152 34.7698032),0,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
111896,11648,Flatwood,Alabama,United States,North America,Southeast,Americas,Northern America,POINT (-87.5230557 32.1493111),0,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
111897,11677,Flint City,Alabama,United States,North America,Southeast,Americas,Northern America,POINT (-86.9702859 34.5231491),0,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
111898,11686,Flomaton,Alabama,United States,North America,Southeast,Americas,Northern America,POINT (-87.2608071 31.000182),1440,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
111899,11701,Florala,Alabama,United States,North America,Southeast,Americas,Northern America,POINT (-86.3280018 31.00518),1980,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
111900,11710,Florence,Alabama,United States,North America,Southeast,Americas,Northern America,POINT (-87.677251 34.79981),39319,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
111901,11777,Foley,Alabama,United States,North America,Southeast,Americas,Northern America,POINT (-87.6835974 30.4065868),14618,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
111902,11859,Forest Home,Alabama,United States,North America,Southeast,Americas,Northern America,POINT (-86.8427575 31.8623735),0,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
111903,11874,Forestdale,Alabama,United States,North America,Southeast,Americas,Northern America,POINT (-86.8963819 33.5701054),10162,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
111904,11893,Forkland,Alabama,United States,North America,Southeast,Americas,Northern America,POINT (-87.8833475 32.6481893),649,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
111905,11900,Forney,Alabama,United States,North America,Southeast,Americas,Northern America,POINT (-85.4619021 34.0862088),0,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
111906,11937,Fort Davis,Alabama,United States,North America,Southeast,Americas,Northern America,POINT (-85.709673 32.2432014),0,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
111907,11940,Fort Deposit,Alabama,United States,North America,Southeast,Americas,Northern America,POINT (-86.5785856 31.9845929),1344,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
111908,11983,Fort Mitchell,Alabama,United States,North America,Southeast,Americas,Northern America,POINT (-85.0215983 32.341536),0,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
111909,11987,Fort Morgan,Alabama,United States,North America,Southeast,Americas,Northern America,POINT (-88.023053 30.2285373),0,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
111910,11995,Fort Payne,Alabama,United States,North America,Southeast,Americas,Northern America,POINT (-85.7196893 34.4442547),14012,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
111911,12059,Fosters,Alabama,United States,North America,Southeast,Americas,Northern America,POINT (-87.6858428 33.0948441),0,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
111912,12188,Franklin,Alabama,United States,North America,Southeast,Americas,Northern America,POINT (-85.8024562 32.4784706),149,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
111913,12222,Frankville,Alabama,United States,North America,Southeast,Americas,Northern America,POINT (-88.1475089 31.6465492),0,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
111914,12259,Fredonia,Alabama,United States,North America,Southeast,Americas,Northern America,POINT (-85.2885564 32.9898462),199,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
111915,12388,Frisco City,Alabama,United States,North America,Southeast,Americas,Northern America,POINT (-87.401375 31.4334985),1309,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
111916,12417,Fruitdale,Alabama,United States,North America,Southeast,Americas,Northern America,POINT (-88.4077946 31.3426719),185,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
111917,12419,Fruithurst,Alabama,United States,North America,Southeast,Americas,Northern America,POINT (-85.4338442 33.7309382),284,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
111918,12470,Fulton,Alabama,United States,North America,Southeast,Americas,Northern America,POINT (-87.7272221 31.7884881),272,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
111919,12471,Fultondale,Alabama,United States,North America,Southeast,Americas,Northern America,POINT (-86.79388 33.6048261),8380,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
111920,12489,Fyffe,Alabama,United States,North America,Southeast,Americas,Northern America,POINT (-85.9041396 34.446755),1018,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
111921,12497,Gadsden,Alabama,United States,North America,Southeast,Americas,Northern America,POINT (-86.0066386 34.014264),36856,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
111922,12512,Gainesville,Alabama,United States,North America,Southeast,Americas,Northern America,POINT (-88.158914 32.820964),208,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
111923,12552,Gallant,Alabama,United States,North America,Southeast,Americas,Northern America,POINT (-86.245256 33.9987084),855,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
111924,12561,Gallion,Alabama,United States,North America,Southeast,Americas,Northern America,POINT (-87.7161204 32.4968025),0,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
112036,2523,Bellflower,California,United States,North America,Far West,Americas,Northern America,POINT (-118.1170117 33.8816819),76616,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
112037,2538,Belltown,California,United States,North America,Far West,Americas,Northern America,POINT (-117.3833789 34.011681),0,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
112038,2562,Belmont,California,United States,North America,Far West,Americas,Northern America,POINT (-122.2758008 37.5202145),25835,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
112039,2595,Belvedere,California,United States,North America,Far West,Americas,Northern America,POINT (-122.4644171 37.8727044),2068,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
112040,2621,Ben Lomond,California,United States,North America,Far West,Americas,Northern America,POINT (-122.0863528 37.0891143),6234,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
112041,2625,Benbow,California,United States,North America,Far West,Americas,Northern America,POINT (-123.7844721 40.068479),321,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
112042,2629,Bend,California,United States,North America,Far West,Americas,Northern America,POINT (-122.2086092 40.2551551),619,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
112043,2645,Benicia,California,United States,North America,Far West,Americas,Northern America,POINT (-122.1585777 38.049365),26997,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
112044,2712,Benton,California,United States,North America,Far West,Americas,Northern America,POINT (-118.4765094 37.819099),280,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
112045,2733,Berenda,California,United States,North America,Far West,Americas,Northern America,POINT (-120.1535014 37.0402237),0,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
112046,2750,Berkeley,California,United States,North America,Far West,Americas,Northern America,POINT (-122.272747 37.8715926),112580,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
112047,2776,Bermuda Dunes,California,United States,North America,Far West,Americas,Northern America,POINT (-116.2891752 33.7427991),7282,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
112048,2798,Berry Creek,California,United States,North America,Far West,Americas,Northern America,POINT (-121.4032995 39.6451637),1424,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
112049,2864,Bethel Island,California,United States,North America,Far West,Americas,Northern America,POINT (-121.6405085 38.0149216),2137,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
112050,2887,Betteravia,California,United States,North America,Far West,Americas,Northern America,POINT (-120.5148893 34.9177564),0,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
112051,2914,Beverly Hills,California,United States,North America,Far West,Americas,Northern America,POINT (-118.4003563 34.0736204),34109,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
112052,2935,Bieber,California,United States,North America,Far West,Americas,Northern America,POINT (-121.1441396 41.1212775),312,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
112053,2940,Big Bar,California,United States,North America,Far West,Americas,Northern America,POINT (-123.2558671 40.740975),0,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
112054,2942,Big Bear City,California,United States,North America,Far West,Americas,Northern America,POINT (-116.84503 34.2611183),12304,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
112055,2943,Big Bear Lake,California,United States,North America,Far West,Americas,Northern America,POINT (-116.9114215 34.2438964),5019,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
112056,2944,Big Bend,California,United States,North America,Far West,Americas,Northern America,POINT (-121.911107 41.0207132),102,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
112057,2952,Big Creek,California,United States,North America,Far West,Americas,Northern America,POINT (-119.2459561 37.2049456),175,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
112058,2966,Big Lagoon,California,United States,North America,Far West,Americas,Northern America,POINT (-124.1336821 41.1604014),93,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
112059,2972,Big Oak Flat,California,United States,North America,Far West,Americas,Northern America,POINT (-120.2582456 37.8235391),0,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
112060,2973,Big Pine,California,United States,North America,Far West,Americas,Northern America,POINT (-118.289546 37.1649307),1756,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
112061,2981,Big River,California,United States,North America,Far West,Americas,Northern America,POINT (-114.3613425 34.1400159),1327,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
112062,3001,Big Sur,California,United States,North America,Far West,Americas,Northern America,POINT (-121.8074545 36.270241),0,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
112063,3018,Biggs,California,United States,North America,Far West,Americas,Northern America,POINT (-121.7127513 39.4123876),1707,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
112064,3047,Biola,California,United States,North America,Far West,Americas,Northern America,POINT (-120.0162684 36.8021676),1623,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
112065,3060,Birds Landing,California,United States,North America,Far West,Americas,Northern America,POINT (-121.8707927 38.132695),0,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
112066,3085,Bishop,California,United States,North America,Far West,Americas,Northern America,POINT (-118.3951101 37.3635404),3879,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
112067,3131,Black Point,California,United States,North America,Far West,Americas,Northern America,POINT (-122.5055338 38.1101973),0,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
112068,3195,Blairsden,California,United States,North America,Far West,Americas,Northern America,POINT (-120.6166077 39.7810095),39,2015-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
38929,33062,Subiaco,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-93.6346359 35.2928653),572,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38930,33072,Success,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-90.721506 36.4545056),149,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38931,33129,Sulphur Rock,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-91.5006905 35.751188),456,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38932,33130,Sulphur Springs,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-94.4585488 36.4834084),511,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38933,33161,Summers,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-94.4916067 35.9811927),0,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38934,33178,Summit,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-92.6907213 36.2522922),604,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38935,33297,Sunset,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-90.2056505 35.2217558),198,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38936,33371,Swain,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-93.3399024 35.8492462),0,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38937,33419,Sweet Home,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-92.2423711 34.6864815),849,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38938,33437,Swifton,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-91.1284584 35.821742),798,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38939,33468,Sylvan Hills,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-92.2312601 34.8364793),0,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38940,33589,Tamo,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-91.7592972 34.110377),0,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38941,33639,Tarry,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-91.8415224 34.0759328),0,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38942,33674,Taylor,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-93.4610066 33.1004108),566,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38943,33835,Texarkana,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-94.0376881 33.4417915),29919,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38944,33963,Thornton,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-92.4918221 33.7789952),407,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38945,34018,Tichnor,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-91.2706738 34.1403791),0,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38946,34058,Tillar,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-91.4528998 33.7123297),225,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38947,34067,Tilton,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-91.0140088 35.3173081),0,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38948,34083,Timbo,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-92.3171009 35.8709084),0,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38949,34100,Tinsman,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-92.3551494 33.629832),54,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38950,34173,Tokio,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-93.7510145 34.0034443),0,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38951,34189,Tollette,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-93.894353 33.8198393),240,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38952,34203,Tomato,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-89.7411916 35.8436871),0,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38953,34224,Tontitown,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-94.2335396 36.1778565),2460,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38954,34354,Traskwood,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-92.6540523 34.4492599),518,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38955,34511,Trumann,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-90.5073285 35.6736895),7243,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38956,34540,Tucker,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-91.9545832 34.44454),0,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38957,34543,Tuckerman,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-91.1984601 35.7306327),1862,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38958,34559,Tull,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-92.5762718 34.4478716),448,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
38959,34570,Tumbling Shoals,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-91.9673696 35.5420227),978,2013-01-01T00:01:00.000Z,2014-07-01T16:00:00.000Z,1
