CityKey,WWICityID,City,StateProvince,Country,Continent,SalesTerritory,Region,Subregion,Location,LatestRecordedPopulation,ValidFrom,ValidTo,LineageKey
104342,31849,Smithton,Pennsylvania,United States,North America,Mideast,Americas,Northern America,POINT (-79.7411535 40.1539613),399,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104343,31866,Smock,Pennsylvania,United States,North America,Mideast,Americas,Northern America,POINT (-79.7830975 39.9981312),583,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104344,31901,Snow Shoe,Pennsylvania,United States,North America,Mideast,Americas,Northern America,POINT (-77.9494489 41.0308914),765,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104345,31913,Snydertown,Pennsylvania,United States,North America,Mideast,Americas,Northern America,POINT (-76.6657933 40.8800858),339,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104346,31974,Somerset,Pennsylvania,United States,North America,Mideast,Americas,Northern America,POINT (-79.0780831 40.008411),6277,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104347,31999,Sonestown,Pennsylvania,United States,North America,Mideast,Americas,Northern America,POINT (-76.554116 41.3536909),0,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104348,32022,Souderton,Pennsylvania,United States,North America,Mideast,Americas,Northern America,POINT (-75.3251759 40.3117707),6618,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104349,32044,South Bethlehem,Pennsylvania,United States,North America,Mideast,Americas,Northern America,POINT (-79.3395402 40.9991584),481,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104350,32065,South Coatesville,Pennsylvania,United States,North America,Mideast,Americas,Northern America,POINT (-75.8199462 39.9742729),1303,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104351,32069,South Connellsville,Pennsylvania,United States,North America,Mideast,Americas,Northern America,POINT (-79.5858716 39.9967414),1970,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104352,32091,South Fork,Pennsylvania,United States,North America,Mideast,Americas,Northern America,POINT (-78.7914107 40.3672962),928,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104353,32101,South Greensburg,Pennsylvania,United States,North America,Mideast,Americas,Northern America,POINT (-79.5447619 40.2784029),2117,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104354,32109,South Heights,Pennsylvania,United States,North America,Mideast,Americas,Northern America,POINT (-80.2356156 40.5736784),475,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104355,32143,South Montrose,Pennsylvania,United States,North America,Mideast,Americas,Northern America,POINT (-75.8913065 41.7972986),0,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104356,32148,South New Castle,Pennsylvania,United States,North America,Mideast,Americas,Northern America,POINT (-80.3450645 40.977839),709,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104357,32158,South Park,Pennsylvania,United States,North America,Mideast,Americas,Northern America,POINT (-79.9943858 40.2989466),13416,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104358,32164,South Philipsburg,Pennsylvania,United States,North America,Mideast,Americas,Northern America,POINT (-78.2208466 40.885891),410,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104359,32172,South Pottstown,Pennsylvania,United States,North America,Mideast,Americas,Northern America,POINT (-75.6510199 40.239541),2081,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104360,32207,South Uniontown,Pennsylvania,United States,North America,Mideast,Americas,Northern America,POINT (-79.7469891 39.892854),1360,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104361,32214,South Waverly,Pennsylvania,United States,North America,Mideast,Americas,Northern America,POINT (-76.5371665 41.9975741),1027,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104362,32223,South Williamsport,Pennsylvania,United States,North America,Mideast,Americas,Northern America,POINT (-76.9991341 41.2320232),6379,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104363,32234,Southampton,Pennsylvania,United States,North America,Mideast,Americas,Northern America,POINT (-75.0437814 40.1742759),0,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104364,32259,Southmont,Pennsylvania,United States,North America,Mideast,Americas,Northern America,POINT (-78.9386369 40.3106299),2284,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104365,32271,Southview,Pennsylvania,United States,North America,Mideast,Americas,Northern America,POINT (-80.2589488 40.3278474),276,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104366,32273,Southwest,Pennsylvania,United States,North America,Mideast,Americas,Northern America,POINT (-79.5208718 40.1989597),0,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104367,32274,Southwest Greensburg,Pennsylvania,United States,North America,Mideast,Americas,Northern America,POINT (-79.5469844 40.2911805),2155,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104368,32311,Spartansburg,Pennsylvania,United States,North America,Mideast,Americas,Northern America,POINT (-79.6836626 41.8239463),305,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104369,32326,Speers,Pennsylvania,United States,North America,Mideast,Americas,Northern America,POINT (-79.8797694 40.1245169),1154,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104370,32362,Spinnerstown,Pennsylvania,United States,North America,Mideast,Americas,Northern America,POINT (-75.4371248 40.4389888),1826,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104371,32399,Spring Church,Pennsylvania,United States,North America,Mideast,Americas,Northern America,POINT (-79.4889318 40.6061763),0,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104372,32402,Spring City,Pennsylvania,United States,North America,Mideast,Americas,Northern America,POINT (-75.5476876 40.1767688),3323,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104373,32414,Spring Grove,Pennsylvania,United States,North America,Mideast,Americas,Northern America,POINT (-76.8658078 39.8745437),2167,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104374,32426,Spring Hill,Pennsylvania,United States,North America,Mideast,Americas,Northern America,POINT (-78.6700189 40.3764628),839,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104375,32429,Spring House,Pennsylvania,United States,North America,Mideast,Americas,Northern America,POINT (-75.2276756 40.1853862),3804,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104376,32439,Spring Mills,Pennsylvania,United States,North America,Mideast,Americas,Northern America,POINT (-77.5674956 40.853399),268,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104414,13345,Goldonna,Louisiana,United States,North America,Southeast,Americas,Northern America,POINT (-92.9093239 32.016827),430,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104415,13369,Gonzales,Louisiana,United States,North America,Southeast,Americas,Northern America,POINT (-90.9200987 30.2385294),9781,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104416,13429,Goosport,Louisiana,United States,North America,Southeast,Americas,Northern America,POINT (-93.1804309 30.2568721),0,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104417,13461,Gorum,Louisiana,United States,North America,Southeast,Americas,Northern America,POINT (-92.9434915 31.4329516),0,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104418,13487,Goudeau,Louisiana,United States,North America,Southeast,Americas,Northern America,POINT (-92.0142852 30.871859),0,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104419,13551,Grambling,Louisiana,United States,North America,Southeast,Americas,Northern America,POINT (-92.7140403 32.5276503),4949,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104420,13552,Gramercy,Louisiana,United States,North America,Southeast,Americas,Northern America,POINT (-90.6898128 30.0474239),3613,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104421,13567,Grand Cane,Louisiana,United States,North America,Southeast,Americas,Northern America,POINT (-93.8101839 32.0840517),242,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104422,13569,Grand Chenier,Louisiana,United States,North America,Southeast,Americas,Northern America,POINT (-92.9751469 29.7668868),0,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104423,13570,Grand Coteau,Louisiana,United States,North America,Southeast,Americas,Northern America,POINT (-92.0465087 30.4199203),984,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104424,13573,Grand Ecore,Louisiana,United States,North America,Southeast,Americas,Northern America,POINT (-93.0848858 31.8157188),0,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104425,13584,Grand Isle,Louisiana,United States,North America,Southeast,Americas,Northern America,POINT (-89.9872942 29.2366172),1296,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104426,13590,Grand Lake,Louisiana,United States,North America,Southeast,Americas,Northern America,POINT (-93.2720984 30.0307676),0,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104427,13601,Grand Point,Louisiana,United States,North America,Southeast,Americas,Northern America,POINT (-90.7534258 30.0613122),2473,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104428,13682,Grant,Louisiana,United States,North America,Southeast,Americas,Northern America,POINT (-92.9484868 30.7885279),0,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104429,13752,Gray,Louisiana,United States,North America,Southeast,Americas,Northern America,POINT (-90.786481 29.6977108),5584,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104430,13776,Grayson,Louisiana,United States,North America,Southeast,Americas,Northern America,POINT (-92.1093026 32.049881),532,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104431,13941,Greensburg,Louisiana,United States,North America,Southeast,Americas,Northern America,POINT (-90.6717642 30.8307379),718,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104432,14007,Greenwood,Louisiana,United States,North America,Southeast,Americas,Northern America,POINT (-93.9729615 32.4429324),3219,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104433,14034,Gretna,Louisiana,United States,North America,Southeast,Americas,Northern America,POINT (-90.0539604 29.9146493),17736,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104434,14086,Grosse Tete,Louisiana,United States,North America,Southeast,Americas,Northern America,POINT (-91.4337211 30.4110276),647,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104435,14161,Gueydan,Louisiana,United States,North America,Southeast,Americas,Northern America,POINT (-92.5084692 30.0260404),1398,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104436,14190,Gullett,Louisiana,United States,North America,Southeast,Americas,Northern America,POINT (-90.5064813 30.7146305),0,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104437,14211,Gurley,Louisiana,United States,North America,Southeast,Americas,Northern America,POINT (-91.1339955 30.8693473),0,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104438,14245,Haaswood,Louisiana,United States,North America,Southeast,Americas,Northern America,POINT (-89.7445073 30.3288047),0,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104439,14254,Hackberry,Louisiana,United States,North America,Southeast,Americas,Northern America,POINT (-93.3420996 29.9960464),1261,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104440,14284,Hagewood,Louisiana,United States,North America,Southeast,Americas,Northern America,POINT (-93.2151681 31.7151653),0,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104441,14289,Hahnville,Louisiana,United States,North America,Southeast,Americas,Northern America,POINT (-90.4089708 29.9765931),3344,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104442,14292,Haile,Louisiana,United States,North America,Southeast,Americas,Northern America,POINT (-92.1462461 32.830967),0,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104443,14346,Hall Summit,Louisiana,United States,North America,Southeast,Americas,Northern America,POINT (-93.3023928 32.1773811),300,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104444,14389,Hamburg,Louisiana,United States,North America,Southeast,Americas,Northern America,POINT (-91.9315098 31.030742),0,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
104445,14450,Hammond,Louisiana,United States,North America,Southeast,Americas,Northern America,POINT (-90.4611995 30.5043583),20019,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
103139,17723,Kinard,Florida,United States,North America,Southeast,Americas,Northern America,POINT (-85.2408830484 30.2651698613),0,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
103140,17779,Kingsley,Florida,United States,North America,Southeast,Americas,Northern America,POINT (-81.995937 29.981907),0,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
103141,17890,Kissimmee,Florida,United States,North America,Southeast,Americas,Northern America,POINT (-81.407571 28.2919557),59682,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
103142,17934,Knights,Florida,United States,North America,Southeast,Americas,Northern America,POINT (-82.137586 28.0764068),0,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
103143,18007,Korona,Florida,United States,North America,Southeast,Americas,Northern America,POINT (-81.1964501 29.4069212),0,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
103144,18085,La Crosse,Florida,United States,North America,Southeast,Americas,Northern America,POINT (-82.404833 29.8432977),360,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
103145,18195,LaBelle,Florida,United States,North America,Southeast,Americas,Northern America,POINT (-81.4384092 26.7617322),4640,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
103146,18219,Lacoochee,Florida,United States,North America,Southeast,Americas,Northern America,POINT (-82.1720291 28.4658322),1714,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
103147,18233,Lady Lake,Florida,United States,North America,Southeast,Americas,Northern America,POINT (-81.9228604 28.9174855),13926,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
103148,18265,Laguna Beach,Florida,United States,North America,Southeast,Americas,Northern America,POINT (-85.9241025 30.2396463),3932,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
103149,18287,Lake Alfred,Florida,United States,North America,Southeast,Americas,Northern America,POINT (-81.7234114 28.091963),5015,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
103150,18309,Lake Buena Vista,Florida,United States,North America,Southeast,Americas,Northern America,POINT (-81.5386842 28.3936186),10,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
103151,18310,Lake Butler,Florida,United States,North America,Southeast,Americas,Northern America,POINT (-82.3395574 30.0227391),1897,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
103152,18322,Lake City,Florida,United States,North America,Southeast,Americas,Northern America,POINT (-82.6392899 30.1896756),12046,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
103153,18332,Lake Clarke Shores,Florida,United States,North America,Southeast,Americas,Northern America,POINT (-80.0758754 26.6453449),3376,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
103154,18361,Lake Hamilton,Florida,United States,North America,Southeast,Americas,Northern America,POINT (-81.6278544 28.0444644),1231,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
103155,18363,Lake Harbor,Florida,United States,North America,Southeast,Americas,Northern America,POINT (-80.8145058 26.693122),45,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
103378,5846,Center Ridge,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-92.5629375 35.3739685),388,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
103379,5854,Centerton,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-94.2852085 36.359799),9515,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
103380,5875,Centerville,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-93.1687878 35.1128655),0,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
103381,5895,Central City,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-94.2521546 35.3192578),502,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
103382,6068,Charleston,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-94.0363153 35.2970353),2494,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
103383,6127,Chatfield,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-90.3973217 35.005927),0,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
103384,6210,Cherokee City,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-94.5777195 36.2984132),72,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
103385,6214,Cherokee Village,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-91.515973 36.2978443),4671,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
103386,6235,Cherry Valley,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-90.7531682 35.4020287),651,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
103387,6272,Chester,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-94.1752057 35.6809165),159,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
103388,6335,Chickalah,Arkansas,United States,North America,Southeast,Americas,Northern America,POINT (-93.2785128 35.164254),0,2014-07-01T16:00:00.000Z,9999-12-31T23:59:59.999Z,1
