StockItemKey,WWIStockItemID,StockItem,Color,SellingPackage,BuyingPackage,Brand,Size,LeadTimeDays,QuantityPerOuter,IsChillerStock,Barcode,TaxRate,UnitPrice,RecommendedRetailPrice,TypicalWeightPerUnit,Photo,ValidFrom,ValidTo,LineageKey
210,10,USB food flash drive - chocolate bar,N/A,Each,Each,N/A,N/A,14,1,false,N/A,14.000,32.00,47.84,0.050,,2013-01-01T00:00:00.000Z,2016-05-31T23:00:00.000Z,5
211,9,USB food flash drive - banana,N/A,Each,Each,N/A,N/A,14,1,false,N/A,14.000,32.00,47.84,0.050,,2013-01-01T00:00:00.000Z,2016-05-31T23:00:00.000Z,5
212,8,USB food flash drive - dim sum 10 drive variety pack,N/A,Packet,Packet,N/A,N/A,14,1,false,N/A,14.000,240.00,358.80,0.500,,2013-01-01T00:00:00.000Z,2016-05-31T23:00:00.000Z,5
213,7,USB food flash drive - pizza slice,N/A,Each,Each,N/A,N/A,14,1,false,N/A,14.000,32.00,47.84,0.050,,2013-01-01T00:00:00.000Z,2016-05-31T23:00:00.000Z,5
214,6,USB food flash drive - hot dog,N/A,Each,Each,N/A,N/A,14,1,false,N/A,14.000,32.00,47.84,0.050,,2013-01-01T00:00:00.000Z,2016-05-31T23:00:00.000Z,5
215,5,USB food flash drive - hamburger,N/A,Each,Each,N/A,N/A,14,1,false,N/A,14.000,32.00,47.84,0.050,,2013-01-01T00:00:00.000Z,2016-05-31T23:00:00.000Z,5
108,112,Superhero action jacket (Blue) L,Blue,Each,Each,N/A,L,12,1,false,N/A,12.000,30.00,44.85,0.350,,2013-01-01T00:00:00.000Z,2016-05-31T23:00:00.000Z,5
109,111,Superhero action jacket (Blue) M,Blue,Each,Each,N/A,M,12,1,false,N/A,12.000,30.00,44.85,0.350,,2013-01-01T00:00:00.000Z,2016-05-31T23:00:00.000Z,5
110,110,Superhero action jacket (Blue) S,Blue,Each,Each,N/A,S,12,1,false,N/A,12.000,25.00,37.38,0.300,,2013-01-01T00:00:00.000Z,2016-05-31T23:00:00.000Z,5
111,109,Superhero action jacket (Blue) XS,Blue,Each,Each,N/A,XS,12,1,false,N/A,12.000,25.00,37.38,0.300,,2013-01-01T00:00:00.000Z,2016-05-31T23:00:00.000Z,5
112,108,Superhero action jacket (Blue) XXS,Blue,Each,Each,N/A,XXS,12,1,false,N/A,12.000,25.00,37.38,0.300,,2013-01-01T00:00:00.000Z,2016-05-31T23:00:00.000Z,5
113,107,Superhero action jacket (Blue) 3XS,Blue,Each,Each,N/A,3XS,12,1,false,N/A,12.000,25.00,37.38,0.300,,2013-01-01T00:00:00.000Z,2016-05-31T23:00:00.000Z,5
114,106,Alien officer hoodie (Black) 5XL,Black,Each,Each,N/A,5XL,12,1,false,N/A,12.000,35.00,52.33,0.400,,2013-01-01T00:00:00.000Z,2016-05-31T23:00:00.000Z,5
115,105,Alien officer hoodie (Black) 4XL,Black,Each,Each,N/A,4XL,12,1,false,N/A,12.000,35.00,52.33,0.400,,2013-01-01T00:00:00.000Z,2016-05-31T23:00:00.000Z,5
116,104,Alien officer hoodie (Black) 3XL,Black,Each,Each,N/A,3XL,12,1,false,N/A,12.000,35.00,52.33,0.400,,2013-01-01T00:00:00.000Z,2016-05-31T23:00:00.000Z,5
117,103,Alien officer hoodie (Black) XXL,Black,Each,Each,N/A,XXL,12,1,false,N/A,12.000,35.00,52.33,0.400,,2013-01-01T00:00:00.000Z,2016-05-31T23:00:00.000Z,5
118,102,Alien officer hoodie (Black) XL,Black,Each,Each,N/A,XL,12,1,false,N/A,12.000,35.00,52.33,0.400,,2013-01-01T00:00:00.000Z,2016-05-31T23:00:00.000Z,5
119,101,"\"The Gu\" red shirt XML tag t-shirt (Black) 7XL",Black,Each,Carton,N/A,7XL,7,12,false,N/A,7.000,18.00,26.91,0.450,,2013-01-01T00:00:00.000Z,2016-05-31T23:00:00.000Z,5
120,100,"\"The Gu\" red shirt XML tag t-shirt (Black) 6XL",Black,Each,Carton,N/A,6XL,7,12,false,N/A,7.000,18.00,26.91,0.400,,2013-01-01T00:00:00.000Z,2016-05-31T23:00:00.000Z,5
121,99,"\"The Gu\" red shirt XML tag t-shirt (Black) 5XL",Black,Each,Carton,N/A,5XL,7,12,false,N/A,7.000,18.00,26.91,0.400,,2013-01-01T00:00:00.000Z,2016-05-31T23:00:00.000Z,5
122,98,"\"The Gu\" red shirt XML tag t-shirt (Black) 4XL",Black,Each,Carton,N/A,4XL,7,12,false,N/A,7.000,18.00,26.91,0.400,,2013-01-01T00:00:00.000Z,2016-05-31T23:00:00.000Z,5
123,97,"\"The Gu\" red shirt XML tag t-shirt (Black) 3XL",Black,Each,Carton,N/A,3XL,7,12,false,N/A,7.000,18.00,26.91,0.400,,2013-01-01T00:00:00.000Z,2016-05-31T23:00:00.000Z,5
124,96,"\"The Gu\" red shirt XML tag t-shirt (Black) XXL",Black,Each,Carton,N/A,XXL,7,12,false,N/A,7.000,18.00,26.91,0.400,,2013-01-01T00:00:00.000Z,2016-05-31T23:00:00.000Z,5
125,95,"\"The Gu\" red shirt XML tag t-shirt (Black) XL",Black,Each,Carton,N/A,XL,7,12,false,N/A,7.000,18.00,26.91,0.350,,2013-01-01T00:00:00.000Z,2016-05-31T23:00:00.000Z,5
126,94,"\"The Gu\" red shirt XML tag t-shirt (Black) L",Black,Each,Carton,N/A,L,7,12,false,N/A,7.000,18.00,26.91,0.350,,2013-01-01T00:00:00.000Z,2016-05-31T23:00:00.000Z,5
127,93,"\"The Gu\" red shirt XML tag t-shirt (Black) M",Black,Each,Carton,N/A,M,7,12,false,N/A,7.000,18.00,26.91,0.350,,2013-01-01T00:00:00.000Z,2016-05-31T23:00:00.000Z,5
128,92,"\"The Gu\" red shirt XML tag t-shirt (Black) S",Black,Each,Carton,N/A,S,7,12,false,N/A,7.000,18.00,26.91,0.300,,2013-01-01T00:00:00.000Z,2016-05-31T23:00:00.000Z,5
129,91,"\"The Gu\" red shirt XML tag t-shirt (Black) XS",Black,Each,Carton,N/A,XS,7,12,false,N/A,7.000,18.00,26.91,0.250,,2013-01-01T00:00:00.000Z,2016-05-31T23:00:00.000Z,5
130,90,"\"The Gu\" red shirt XML tag t-shirt (Black) XXS",Black,Each,Carton,N/A,XXS,7,12,false,N/A,7.000,18.00,26.91,0.250,,2013-01-01T00:00:00.000Z,2016-05-31T23:00:00.000Z,5
131,89,"\"The Gu\" red shirt XML tag t-shirt (Black) 3XS",Black,Each,Carton,N/A,3XS,7,12,false,N/A,7.000,18.00,26.91,0.250,,2013-01-01T00:00:00.000Z,2016-05-31T23:00:00.000Z,5
132,88,"\"The Gu\" red shirt XML tag t-shirt (White) 7XL",White,Each,Carton,N/A,7XL,7,12,false,N/A,7.000,18.00,26.91,0.450,,2013-01-01T00:00:00.000Z,2016-05-31T23:00:00.000Z,5
133,87,"\"The Gu\" red shirt XML tag t-shirt (White) 6XL",White,Each,Carton,N/A,6XL,7,12,false,N/A,7.000,18.00,26.91,0.400,,2013-01-01T00:00:00.000Z,2016-05-31T23:00:00.000Z,5
134,86,"\"The Gu\" red shirt XML tag t-shirt (White) 5XL",White,Each,Carton,N/A,5XL,7,12,false,N/A,7.000,18.00,26.91,0.400,,2013-01-01T00:00:00.000Z,2016-05-31T23:00:00.000Z,5
297,215,Air cushion machine (Blue),N/A,Each,Each,N/A,N/A,20,1,false,N/A,20.000,1899.00,2839.01,10.000,,2016-05-31T23:00:00.000Z,2016-05-31T23:12:00.000Z,5
298,214,Air cushion film 200mmx200mm 325m,N/A,Each,Each,N/A,325m,14,1,false,N/A,14.000,90.00,134.55,6.000,,2016-05-31T23:00:00.000Z,2016-05-31T23:12:00.000Z,5
299,213,Air cushion film 200mmx100mm 325m,N/A,Each,Each,N/A,325m,14,1,false,N/A,14.000,87.00,130.07,5.000,,2016-05-31T23:00:00.000Z,2016-05-31T23:12:00.000Z,5
300,212,Large  replacement blades 18mm,N/A,Each,Each,N/A,18mm,14,10,false,N/A,14.000,4.30,6.43,0.800,,2016-05-31T23:00:00.000Z,2016-05-31T23:12:00.000Z,5
301,211,Small 9mm replacement blades 9mm,N/A,Each,Each,N/A,9mm,14,10,false,N/A,14.000,4.10,6.13,0.700,,2016-05-31T23:00:00.000Z,2016-05-31T23:12:00.000Z,5
302,210,Packing knife with metal insert blade (Yellow) 18mm,N/A,Each,Each,N/A,18mm,14,5,false,N/A,14.000,2.40,3.59,0.500,,2016-05-31T23:00:00.000Z,2016-05-31T23:12:00.000Z,5
303,209,Packing knife with metal insert blade (Yellow) 9mm,N/A,Each,Each,N/A,9mm,14,5,false,N/A,14.000,1.89,2.83,0.500,,2016-05-31T23:00:00.000Z,2016-05-31T23:12:00.000Z,5
304,208,Permanent marker red 5mm nib (Red) 5mm,N/A,Each,Each,N/A,5mm,14,12,false,N/A,14.000,2.70,4.04,0.100,,2016-05-31T23:00:00.000Z,2016-05-31T23:12:00.000Z,5
305,207,Permanent marker blue 5mm nib (Blue) 5mm,N/A,Each,Each,N/A,5mm,14,12,false,N/A,14.000,2.70,4.04,0.100,,2016-05-31T23:00:00.000Z,2016-05-31T23:12:00.000Z,5
306,206,Permanent marker black 5mm nib (Black) 5mm,N/A,Each,Each,N/A,5mm,14,12,false,N/A,14.000,2.70,4.04,0.100,,2016-05-31T23:00:00.000Z,2016-05-31T23:12:00.000Z,5
307,205,Tape dispenser (Blue),N/A,Each,Each,N/A,N/A,20,10,false,N/A,20.000,32.00,47.84,1.000,,2016-05-31T23:00:00.000Z,2016-05-31T23:12:00.000Z,5
308,204,Tape dispenser (Red),N/A,Each,Each,N/A,N/A,20,10,false,N/A,20.000,32.00,47.84,1.000,,2016-05-31T23:00:00.000Z,2016-05-31T23:12:00.000Z,5
309,203,Tape dispenser (Black),N/A,Each,Each,N/A,N/A,20,10,false,N/A,20.000,32.00,47.84,1.000,,2016-05-31T23:00:00.000Z,2016-05-31T23:12:00.000Z,5
310,202,Red and white urgent  heavy despatch tape  48mmx100m,N/A,Each,Each,N/A,48mmx100m,14,24,false,N/A,14.000,4.10,6.13,0.700,,2016-05-31T23:00:00.000Z,2016-05-31T23:12:00.000Z,5
311,201,Red and white urgent despatch tape 48mmx75m,N/A,Each,Each,N/A,48mmx75m,14,24,false,N/A,14.000,3.70,5.53,0.500,,2016-05-31T23:00:00.000Z,2016-05-31T23:12:00.000Z,5
312,200,Black and yellow heavy despatch tape 48mmx100m,N/A,Each,Each,N/A,48mmx100m,14,24,false,N/A,14.000,4.10,6.13,0.700,,2016-05-31T23:00:00.000Z,2016-05-31T23:12:00.000Z,5
313,199,Black and yellow heavy despatch tape  48mmx75m,N/A,Each,Each,N/A,48mmx75m,14,24,false,N/A,14.000,3.70,5.53,0.500,,2016-05-31T23:00:00.000Z,2016-05-31T23:12:00.000Z,5
314,198,Black and orange this way up despatch tape  48mmx100m,N/A,Each,Each,N/A,48mmx100m,14,24,false,N/A,14.000,4.10,6.13,0.700,,2016-05-31T23:00:00.000Z,2016-05-31T23:12:00.000Z,5
315,197,Black and orange this way up despatch tape 48mmx75m,N/A,Each,Each,N/A,48mmx75m,14,24,false,N/A,14.000,3.70,5.53,0.500,,2016-05-31T23:00:00.000Z,2016-05-31T23:12:00.000Z,5
316,196,Black and orange handle with care despatch tape  48mmx100m,N/A,Each,Each,N/A,48mmx100m,14,24,false,N/A,14.000,4.10,6.13,0.700,,2016-05-31T23:00:00.000Z,2016-05-31T23:12:00.000Z,5
317,195,Black and orange handle with care despatch tape  48mmx75m,N/A,Each,Each,N/A,48mmx75m,14,24,false,N/A,14.000,3.70,5.53,0.500,,2016-05-31T23:00:00.000Z,2016-05-31T23:12:00.000Z,5
318,194,Black and orange glass with care despatch tape  48mmx100m,N/A,Each,Each,N/A,48mmx100m,14,24,false,N/A,14.000,4.10,6.13,0.700,,2016-05-31T23:00:00.000Z,2016-05-31T23:12:00.000Z,5
319,193,Black and orange glass with care despatch tape 48mmx75m,N/A,Each,Each,N/A,48mmx75m,14,24,false,N/A,14.000,3.70,5.53,0.500,,2016-05-31T23:00:00.000Z,2016-05-31T23:12:00.000Z,5
320,192,Black and orange fragile despatch tape 48mmx100m,N/A,Each,Each,N/A,48mmx100m,14,36,false,N/A,14.000,4.10,6.13,0.700,,2016-05-31T23:00:00.000Z,2016-05-31T23:12:00.000Z,5
321,191,Black and orange fragile despatch tape 48mmx75m,N/A,Each,Each,N/A,48mmx75m,14,36,false,N/A,14.000,3.70,5.53,0.500,,2016-05-31T23:00:00.000Z,2016-05-31T23:12:00.000Z,5
322,190,Clear packaging tape 48mmx100m,N/A,Each,Each,N/A,48mmx100m,14,20,false,N/A,14.000,3.50,5.23,0.700,,2016-05-31T23:00:00.000Z,2016-05-31T23:12:00.000Z,5
323,189,Clear packaging tape 48mmx75m,N/A,Each,Each,N/A,48mmx75m,14,26,false,N/A,14.000,2.90,4.34,0.500,,2016-05-31T23:00:00.000Z,2016-05-31T23:12:00.000Z,5
459,62,RC toy sedan car with remote control (Yellow) 1/50 scale,Yellow,Each,Each,Northwind,1/50 scale,14,1,false,N/A,14.000,25.00,37.38,1.500,,2016-05-31T23:01:00.000Z,2016-05-31T23:02:00.000Z,5
460,61,RC toy sedan car with remote control (Green) 1/50 scale,N/A,Each,Each,Northwind,1/50 scale,14,1,false,N/A,14.000,25.00,37.38,1.500,,2016-05-31T23:01:00.000Z,2016-05-31T23:02:00.000Z,5
461,60,RC toy sedan car with remote control (Blue) 1/50 scale,Blue,Each,Each,Northwind,1/50 scale,14,1,false,N/A,14.000,25.00,37.38,1.500,,2016-05-31T23:01:00.000Z,2016-05-31T23:02:00.000Z,5
462,59,RC toy sedan car with remote control (Red) 1/50 scale,Red,Each,Each,Northwind,1/50 scale,14,1,false,N/A,14.000,25.00,37.38,1.500,,2016-05-31T23:01:00.000Z,2016-05-31T23:02:00.000Z,5
463,58,RC toy sedan car with remote control (Black) 1/50 scale,Black,Each,Each,Northwind,1/50 scale,14,1,false,N/A,14.000,25.00,37.38,1.500,,2016-05-31T23:01:00.000Z,2016-05-31T23:02:00.000Z,5
464,65,RC vintage American toy coupe with remote control (Black) 1/50 scale,Black,Each,Each,Northwind,1/50 scale,14,1,false,N/A,14.000,30.00,44.85,1.700,,2016-05-31T23:02:00.000Z,2016-05-31T23:03:00.000Z,5
465,64,RC vintage American toy coupe with remote control (Red) 1/50 scale,Red,Each,Each,Northwind,1/50 scale,14,1,false,N/A,14.000,30.00,44.85,1.700,,2016-05-31T23:02:00.000Z,2016-05-31T23:03:00.000Z,5
466,66,RC big wheel monster truck with remote control (Black) 1/50 scale,Black,Each,Each,Northwind,1/50 scale,14,1,false,N/A,14.000,45.00,67.28,1.800,,2016-05-31T23:02:00.000Z,9999-12-31T23:59:59.999Z,5
467,58,RC toy sedan car with remote control (Black) 1/50 scale,Black,Each,Each,Northwind,1/50 scale,14,1,false,N/A,14.000,25.00,37.38,1.500,,2016-05-31T23:02:00.000Z,9999-12-31T23:59:59.999Z,5
468,59,RC toy sedan car with remote control (Red) 1/50 scale,Red,Each,Each,Northwind,1/50 scale,14,1,false,N/A,14.000,25.00,37.38,1.500,,2016-05-31T23:02:00.000Z,9999-12-31T23:59:59.999Z,5
469,60,RC toy sedan car with remote control (Blue) 1/50 scale,Blue,Each,Each,Northwind,1/50 scale,14,1,false,N/A,14.000,25.00,37.38,1.500,,2016-05-31T23:02:00.000Z,9999-12-31T23:59:59.999Z,5
470,61,RC toy sedan car with remote control (Green) 1/50 scale,N/A,Each,Each,Northwind,1/50 scale,14,1,false,N/A,14.000,25.00,37.38,1.500,,2016-05-31T23:02:00.000Z,9999-12-31T23:59:59.999Z,5
471,62,RC toy sedan car with remote control (Yellow) 1/50 scale,Yellow,Each,Each,Northwind,1/50 scale,14,1,false,N/A,14.000,25.00,37.38,1.500,,2016-05-31T23:02:00.000Z,9999-12-31T23:59:59.999Z,5
472,63,RC toy sedan car with remote control (Pink) 1/50 scale,N/A,Each,Each,Northwind,1/50 scale,14,1,false,N/A,14.000,25.00,37.38,1.500,,2016-05-31T23:02:00.000Z,9999-12-31T23:59:59.999Z,5
473,64,RC vintage American toy coupe with remote control (Red) 1/50 scale,Red,Each,Each,Northwind,1/50 scale,14,1,false,N/A,14.000,30.00,44.85,1.700,,2016-05-31T23:03:00.000Z,9999-12-31T23:59:59.999Z,5
474,65,RC vintage American toy coupe with remote control (Black) 1/50 scale,Black,Each,Each,Northwind,1/50 scale,14,1,false,N/A,14.000,30.00,44.85,1.700,,2016-05-31T23:03:00.000Z,9999-12-31T23:59:59.999Z,5
475,74,Ride on vintage American toy coupe (Black) 1/12 scale,Black,Each,Each,Northwind,1/12 scale,14,1,false,N/A,14.000,285.00,426.08,18.000,,2016-05-31T23:03:00.000Z,2016-05-31T23:06:00.000Z,5
476,73,Ride on vintage American toy coupe (Red) 1/12 scale,Red,Each,Each,Northwind,1/12 scale,14,1,false,N/A,14.000,285.00,426.08,18.000,,2016-05-31T23:03:00.000Z,2016-05-31T23:06:00.000Z,5
477,142,Halloween zombie mask (Light Brown) S,Light Brown,Each,Carton,N/A,S,12,12,false,N/A,12.000,18.00,26.91,0.300,,2016-05-31T23:04:00.000Z,9999-12-31T23:59:59.999Z,5
478,143,Halloween zombie mask (Light Brown) M,Light Brown,Each,Carton,N/A,M,12,12,false,N/A,12.000,18.00,26.91,0.300,,2016-05-31T23:04:00.000Z,9999-12-31T23:59:59.999Z,5
479,144,Halloween zombie mask (Light Brown) L,Light Brown,Each,Carton,N/A,L,12,12,false,N/A,12.000,18.00,26.91,0.300,,2016-05-31T23:04:00.000Z,9999-12-31T23:59:59.999Z,5
480,145,Halloween zombie mask (Light Brown) XL,Light Brown,Each,Carton,N/A,XL,12,12,false,N/A,12.000,18.00,26.91,0.300,,2016-05-31T23:04:00.000Z,9999-12-31T23:59:59.999Z,5
481,146,Halloween skull mask (Gray) S,Steel Gray,Each,Carton,N/A,S,12,12,false,N/A,12.000,18.00,26.91,0.300,,2016-05-31T23:04:00.000Z,9999-12-31T23:59:59.999Z,5
482,147,Halloween skull mask (Gray) M,Steel Gray,Each,Carton,N/A,M,12,12,false,N/A,12.000,18.00,26.91,0.300,,2016-05-31T23:04:00.000Z,9999-12-31T23:59:59.999Z,5
483,148,Halloween skull mask (Gray) L,Steel Gray,Each,Carton,N/A,L,12,12,false,N/A,12.000,18.00,26.91,0.300,,2016-05-31T23:04:00.000Z,9999-12-31T23:59:59.999Z,5
484,149,Halloween skull mask (Gray) XL,Steel Gray,Each,Carton,N/A,XL,12,12,false,N/A,12.000,18.00,26.91,0.300,,2016-05-31T23:04:00.000Z,9999-12-31T23:59:59.999Z,5
485,150,Pack of 12 action figures (variety),N/A,Packet,Packet,N/A,N/A,2,1,false,N/A,2.000,16.00,23.92,0.250,,2016-05-31T23:05:00.000Z,9999-12-31T23:59:59.999Z,5
621,169,20 mm Anti static bubble wrap (Blue) 20m,Blue,Each,Each,N/A,20m,14,10,false,N/A,14.000,45.00,67.28,6.000,,2016-05-31T23:12:00.000Z,9999-12-31T23:59:59.999Z,5
622,170,20 mm Anti static bubble wrap (Blue) 50m,Blue,Each,Each,N/A,50m,14,10,false,N/A,14.000,102.00,152.49,10.000,,2016-05-31T23:12:00.000Z,9999-12-31T23:59:59.999Z,5
623,171,32 mm Anti static bubble wrap (Blue) 10m,Blue,Each,Each,N/A,10m,14,10,false,N/A,14.000,32.00,47.84,5.000,,2016-05-31T23:12:00.000Z,9999-12-31T23:59:59.999Z,5
624,172,32 mm Anti static bubble wrap (Blue) 20m,Blue,Each,Each,N/A,20m,14,10,false,N/A,14.000,48.00,71.76,6.000,,2016-05-31T23:12:00.000Z,9999-12-31T23:59:59.999Z,5
625,173,32 mm Anti static bubble wrap (Blue) 50m,Blue,Each,Each,N/A,50m,14,10,false,N/A,14.000,105.00,156.98,10.000,,2016-05-31T23:12:00.000Z,9999-12-31T23:59:59.999Z,5
626,174,Bubblewrap dispenser (Black) 1.5m,Black,Each,Each,N/A,1.5m,14,1,false,N/A,14.000,240.00,358.80,10.000,,2016-05-31T23:12:00.000Z,9999-12-31T23:59:59.999Z,5
627,175,Bubblewrap dispenser (Blue) 1.5m,Blue,Each,Each,N/A,1.5m,14,1,false,N/A,14.000,240.00,358.80,10.000,,2016-05-31T23:12:00.000Z,9999-12-31T23:59:59.999Z,5
628,176,Bubblewrap dispenser (Red) 1.5m,Red,Each,Each,N/A,1.5m,14,1,false,N/A,14.000,240.00,358.80,10.000,,2016-05-31T23:12:00.000Z,9999-12-31T23:59:59.999Z,5
629,177,Shipping carton (Brown) 413x285x187mm,N/A,Each,Each,N/A,413x285x187mm,14,25,false,N/A,14.000,1.05,1.57,0.300,,2016-05-31T23:12:00.000Z,9999-12-31T23:59:59.999Z,5
630,178,Shipping carton (Brown) 500x310x310mm,N/A,Each,Each,N/A,500x310x310mm,14,25,false,N/A,14.000,2.55,3.81,0.400,,2016-05-31T23:12:00.000Z,9999-12-31T23:59:59.999Z,5
631,179,Shipping carton (Brown) 229x229x229mm,N/A,Each,Each,N/A,229x229x229mm,14,25,false,N/A,14.000,1.05,1.57,0.300,,2016-05-31T23:12:00.000Z,9999-12-31T23:59:59.999Z,5
632,180,Shipping carton (Brown) 279x254x217mm,N/A,Each,Each,N/A,279x254x217mm,14,25,false,N/A,14.000,1.11,1.66,0.300,,2016-05-31T23:12:00.000Z,9999-12-31T23:59:59.999Z,5
633,181,Shipping carton (Brown) 356x229x229mm,N/A,Each,Each,N/A,356x229x229mm,14,25,false,N/A,14.000,1.14,1.70,0.400,,2016-05-31T23:12:00.000Z,9999-12-31T23:59:59.999Z,5
