Date,DayNumber,Day,Month,ShortMonth,CalendarMonthNumber,CalendarMonthLabel,CalendarYear,CalendarYearLabel,FiscalMonthNumber,FiscalMonthLabel,FiscalYear,FiscalYearLabel,ISOWeekNumber
2015-04-24T00:00:00.000Z,24,24,April,Apr,4,CY2015-Apr,2015,CY2015,6,FY2015-Apr,2015,FY2015,17
2015-04-25T00:00:00.000Z,25,25,April,Apr,4,CY2015-Apr,2015,CY2015,6,FY2015-Apr,2015,FY2015,17
2015-04-26T00:00:00.000Z,26,26,April,Apr,4,CY2015-Apr,2015,CY2015,6,FY2015-Apr,2015,FY2015,17
2015-04-27T00:00:00.000Z,27,27,April,Apr,4,CY2015-Apr,2015,CY2015,6,FY2015-Apr,2015,FY2015,18
2015-04-28T00:00:00.000Z,28,28,April,Apr,4,CY2015-Apr,2015,CY2015,6,FY2015-Apr,2015,FY2015,18
2015-04-29T00:00:00.000Z,29,29,April,Apr,4,CY2015-Apr,2015,CY2015,6,FY2015-Apr,2015,FY2015,18
2015-04-30T00:00:00.000Z,30,30,April,Apr,4,CY2015-Apr,2015,CY2015,6,FY2015-Apr,2015,FY2015,18
2015-05-21T00:00:00.000Z,21,21,May,May,5,CY2015-May,2015,CY2015,7,FY2015-May,2015,FY2015,21
2015-05-22T00:00:00.000Z,22,22,May,May,5,CY2015-May,2015,CY2015,7,FY2015-May,2015,FY2015,21
2015-05-23T00:00:00.000Z,23,23,May,May,5,CY2015-May,2015,CY2015,7,FY2015-May,2015,FY2015,21
2015-05-24T00:00:00.000Z,24,24,May,May,5,CY2015-May,2015,CY2015,7,FY2015-May,2015,FY2015,21
2015-05-25T00:00:00.000Z,25,25,May,May,5,CY2015-May,2015,CY2015,7,FY2015-May,2015,FY2015,22
2015-05-26T00:00:00.000Z,26,26,May,May,5,CY2015-May,2015,CY2015,7,FY2015-May,2015,FY2015,22
2015-05-27T00:00:00.000Z,27,27,May,May,5,CY2015-May,2015,CY2015,7,FY2015-May,2015,FY2015,22
2015-05-28T00:00:00.000Z,28,28,May,May,5,CY2015-May,2015,CY2015,7,FY2015-May,2015,FY2015,22
2015-05-29T00:00:00.000Z,29,29,May,May,5,CY2015-May,2015,CY2015,7,FY2015-May,2015,FY2015,22
2015-05-30T00:00:00.000Z,30,30,May,May,5,CY2015-May,2015,CY2015,7,FY2015-May,2015,FY2015,22
2015-06-21T00:00:00.000Z,21,21,June,Jun,6,CY2015-Jun,2015,CY2015,8,FY2015-Jun,2015,FY2015,25
2015-06-22T00:00:00.000Z,22,22,June,Jun,6,CY2015-Jun,2015,CY2015,8,FY2015-Jun,2015,FY2015,26
2015-06-23T00:00:00.000Z,23,23,June,Jun,6,CY2015-Jun,2015,CY2015,8,FY2015-Jun,2015,FY2015,26
2015-06-24T00:00:00.000Z,24,24,June,Jun,6,CY2015-Jun,2015,CY2015,8,FY2015-Jun,2015,FY2015,26
2015-06-25T00:00:00.000Z,25,25,June,Jun,6,CY2015-Jun,2015,CY2015,8,FY2015-Jun,2015,FY2015,26
2015-06-26T00:00:00.000Z,26,26,June,Jun,6,CY2015-Jun,2015,CY2015,8,FY2015-Jun,2015,FY2015,26
2015-06-27T00:00:00.000Z,27,27,June,Jun,6,CY2015-Jun,2015,CY2015,8,FY2015-Jun,2015,FY2015,26
2015-06-28T00:00:00.000Z,28,28,June,Jun,6,CY2015-Jun,2015,CY2015,8,FY2015-Jun,2015,FY2015,26
2015-06-29T00:00:00.000Z,29,29,June,Jun,6,CY2015-Jun,2015,CY2015,8,FY2015-Jun,2015,FY2015,27
2015-06-30T00:00:00.000Z,30,30,June,Jun,6,CY2015-Jun,2015,CY2015,8,FY2015-Jun,2015,FY2015,27
2015-07-21T00:00:00.000Z,21,21,July,Jul,7,CY2015-Jul,2015,CY2015,9,FY2015-Jul,2015,FY2015,30
2015-07-22T00:00:00.000Z,22,22,July,Jul,7,CY2015-Jul,2015,CY2015,9,FY2015-Jul,2015,FY2015,30
2015-07-23T00:00:00.000Z,23,23,July,Jul,7,CY2015-Jul,2015,CY2015,9,FY2015-Jul,2015,FY2015,30
2015-07-24T00:00:00.000Z,24,24,July,Jul,7,CY2015-Jul,2015,CY2015,9,FY2015-Jul,2015,FY2015,30
2015-07-25T00:00:00.000Z,25,25,July,Jul,7,CY2015-Jul,2015,CY2015,9,FY2015-Jul,2015,FY2015,30
2015-07-26T00:00:00.000Z,26,26,July,Jul,7,CY2015-Jul,2015,CY2015,9,FY2015-Jul,2015,FY2015,30
2015-07-27T00:00:00.000Z,27,27,July,Jul,7,CY2015-Jul,2015,CY2015,9,FY2015-Jul,2015,FY2015,31
2015-07-28T00:00:00.000Z,28,28,July,Jul,7,CY2015-Jul,2015,CY2015,9,FY2015-Jul,2015,FY2015,31
2015-07-29T00:00:00.000Z,29,29,July,Jul,7,CY2015-Jul,2015,CY2015,9,FY2015-Jul,2015,FY2015,31
2015-07-30T00:00:00.000Z,30,30,July,Jul,7,CY2015-Jul,2015,CY2015,9,FY2015-Jul,2015,FY2015,31
2015-08-21T00:00:00.000Z,21,21,August,Aug,8,CY2015-Aug,2015,CY2015,10,FY2015-Aug,2015,FY2015,34
2015-08-22T00:00:00.000Z,22,22,August,Aug,8,CY2015-Aug,2015,CY2015,10,FY2015-Aug,2015,FY2015,34
2015-08-23T00:00:00.000Z,23,23,August,Aug,8,CY2015-Aug,2015,CY2015,10,FY2015-Aug,2015,FY2015,34
2015-08-24T00:00:00.000Z,24,24,August,Aug,8,CY2015-Aug,2015,CY2015,10,FY2015-Aug,2015,FY2015,35
2015-08-25T00:00:00.000Z,25,25,August,Aug,8,CY2015-Aug,2015,CY2015,10,FY2015-Aug,2015,FY2015,35
2015-08-26T00:00:00.000Z,26,26,August,Aug,8,CY2015-Aug,2015,CY2015,10,FY2015-Aug,2015,FY2015,35
2015-08-27T00:00:00.000Z,27,27,August,Aug,8,CY2015-Aug,2015,CY2015,10,FY2015-Aug,2015,FY2015,35
2015-08-28T00:00:00.000Z,28,28,August,Aug,8,CY2015-Aug,2015,CY2015,10,FY2015-Aug,2015,FY2015,35
2015-08-29T00:00:00.000Z,29,29,August,Aug,8,CY2015-Aug,2015,CY2015,10,FY2015-Aug,2015,FY2015,35
2015-08-30T00:00:00.000Z,30,30,August,Aug,8,CY2015-Aug,2015,CY2015,10,FY2015-Aug,2015,FY2015,35
2015-09-20T00:00:00.000Z,20,20,September,Sep,9,CY2015-Sep,2015,CY2015,11,FY2015-Sep,2015,FY2015,38
2015-09-21T00:00:00.000Z,21,21,September,Sep,9,CY2015-Sep,2015,CY2015,11,FY2015-Sep,2015,FY2015,39
2015-09-22T00:00:00.000Z,22,22,September,Sep,9,CY2015-Sep,2015,CY2015,11,FY2015-Sep,2015,FY2015,39
2015-09-23T00:00:00.000Z,23,23,September,Sep,9,CY2015-Sep,2015,CY2015,11,FY2015-Sep,2015,FY2015,39
2015-09-24T00:00:00.000Z,24,24,September,Sep,9,CY2015-Sep,2015,CY2015,11,FY2015-Sep,2015,FY2015,39
2015-09-25T00:00:00.000Z,25,25,September,Sep,9,CY2015-Sep,2015,CY2015,11,FY2015-Sep,2015,FY2015,39
2015-09-26T00:00:00.000Z,26,26,September,Sep,9,CY2015-Sep,2015,CY2015,11,FY2015-Sep,2015,FY2015,39
2015-09-27T00:00:00.000Z,27,27,September,Sep,9,CY2015-Sep,2015,CY2015,11,FY2015-Sep,2015,FY2015,39
2015-09-28T00:00:00.000Z,28,28,September,Sep,9,CY2015-Sep,2015,CY2015,11,FY2015-Sep,2015,FY2015,40
2015-09-29T00:00:00.000Z,29,29,September,Sep,9,CY2015-Sep,2015,CY2015,11,FY2015-Sep,2015,FY2015,40
2015-10-20T00:00:00.000Z,20,20,October,Oct,10,CY2015-Oct,2015,CY2015,12,FY2015-Oct,2015,FY2015,43
2015-10-21T00:00:00.000Z,21,21,October,Oct,10,CY2015-Oct,2015,CY2015,12,FY2015-Oct,2015,FY2015,43
2015-10-22T00:00:00.000Z,22,22,October,Oct,10,CY2015-Oct,2015,CY2015,12,FY2015-Oct,2015,FY2015,43
2015-10-23T00:00:00.000Z,23,23,October,Oct,10,CY2015-Oct,2015,CY2015,12,FY2015-Oct,2015,FY2015,43
2015-10-24T00:00:00.000Z,24,24,October,Oct,10,CY2015-Oct,2015,CY2015,12,FY2015-Oct,2015,FY2015,43
2015-10-25T00:00:00.000Z,25,25,October,Oct,10,CY2015-Oct,2015,CY2015,12,FY2015-Oct,2015,FY2015,43
2015-10-26T00:00:00.000Z,26,26,October,Oct,10,CY2015-Oct,2015,CY2015,12,FY2015-Oct,2015,FY2015,44
2015-10-27T00:00:00.000Z,27,27,October,Oct,10,CY2015-Oct,2015,CY2015,12,FY2015-Oct,2015,FY2015,44
2015-10-28T00:00:00.000Z,28,28,October,Oct,10,CY2015-Oct,2015,CY2015,12,FY2015-Oct,2015,FY2015,44
2015-10-29T00:00:00.000Z,29,29,October,Oct,10,CY2015-Oct,2015,CY2015,12,FY2015-Oct,2015,FY2015,44
2015-11-20T00:00:00.000Z,20,20,November,Nov,11,CY2015-Nov,2015,CY2015,1,FY2016-Nov,2016,FY2016,47
2015-11-21T00:00:00.000Z,21,21,November,Nov,11,CY2015-Nov,2015,CY2015,1,FY2016-Nov,2016,FY2016,47
2015-11-22T00:00:00.000Z,22,22,November,Nov,11,CY2015-Nov,2015,CY2015,1,FY2016-Nov,2016,FY2016,47
2015-11-23T00:00:00.000Z,23,23,November,Nov,11,CY2015-Nov,2015,CY2015,1,FY2016-Nov,2016,FY2016,48
2015-11-24T00:00:00.000Z,24,24,November,Nov,11,CY2015-Nov,2015,CY2015,1,FY2016-Nov,2016,FY2016,48
2015-11-25T00:00:00.000Z,25,25,November,Nov,11,CY2015-Nov,2015,CY2015,1,FY2016-Nov,2016,FY2016,48
2015-11-26T00:00:00.000Z,26,26,November,Nov,11,CY2015-Nov,2015,CY2015,1,FY2016-Nov,2016,FY2016,48
2015-11-27T00:00:00.000Z,27,27,November,Nov,11,CY2015-Nov,2015,CY2015,1,FY2016-Nov,2016,FY2016,48
2015-11-28T00:00:00.000Z,28,28,November,Nov,11,CY2015-Nov,2015,CY2015,1,FY2016-Nov,2016,FY2016,48
2015-11-29T00:00:00.000Z,29,29,November,Nov,11,CY2015-Nov,2015,CY2015,1,FY2016-Nov,2016,FY2016,48
2015-12-20T00:00:00.000Z,20,20,December,Dec,12,CY2015-Dec,2015,CY2015,2,FY2016-Dec,2016,FY2016,51
2015-12-21T00:00:00.000Z,21,21,December,Dec,12,CY2015-Dec,2015,CY2015,2,FY2016-Dec,2016,FY2016,52
2015-12-22T00:00:00.000Z,22,22,December,Dec,12,CY2015-Dec,2015,CY2015,2,FY2016-Dec,2016,FY2016,52
2015-12-23T00:00:00.000Z,23,23,December,Dec,12,CY2015-Dec,2015,CY2015,2,FY2016-Dec,2016,FY2016,52
2015-12-24T00:00:00.000Z,24,24,December,Dec,12,CY2015-Dec,2015,CY2015,2,FY2016-Dec,2016,FY2016,52
2015-12-25T00:00:00.000Z,25,25,December,Dec,12,CY2015-Dec,2015,CY2015,2,FY2016-Dec,2016,FY2016,52
2015-12-26T00:00:00.000Z,26,26,December,Dec,12,CY2015-Dec,2015,CY2015,2,FY2016-Dec,2016,FY2016,52
2015-12-27T00:00:00.000Z,27,27,December,Dec,12,CY2015-Dec,2015,CY2015,2,FY2016-Dec,2016,FY2016,52
2015-12-28T00:00:00.000Z,28,28,December,Dec,12,CY2015-Dec,2015,CY2015,2,FY2016-Dec,2016,FY2016,53
2015-12-29T00:00:00.000Z,29,29,December,Dec,12,CY2015-Dec,2015,CY2015,2,FY2016-Dec,2016,FY2016,53
2008-01-31T00:00:00.000Z,31,31,January,Jan,1,CY2008-Jan,2008,CY2008,3,FY2008-Jan,2008,FY2008,5
2008-03-31T00:00:00.000Z,31,31,March,Mar,3,CY2008-Mar,2008,CY2008,5,FY2008-Mar,2008,FY2008,14
2008-05-31T00:00:00.000Z,31,31,May,May,5,CY2008-May,2008,CY2008,7,FY2008-May,2008,FY2008,22
2008-07-31T00:00:00.000Z,31,31,July,Jul,7,CY2008-Jul,2008,CY2008,9,FY2008-Jul,2008,FY2008,31
2008-08-30T00:00:00.000Z,30,30,August,Aug,8,CY2008-Aug,2008,CY2008,10,FY2008-Aug,2008,FY2008,35
2008-08-31T00:00:00.000Z,31,31,August,Aug,8,CY2008-Aug,2008,CY2008,10,FY2008-Aug,2008,FY2008,35
2008-09-30T00:00:00.000Z,30,30,September,Sep,9,CY2008-Sep,2008,CY2008,11,FY2008-Sep,2008,FY2008,40
2008-10-30T00:00:00.000Z,30,30,October,Oct,10,CY2008-Oct,2008,CY2008,12,FY2008-Oct,2008,FY2008,44
2008-10-31T00:00:00.000Z,31,31,October,Oct,10,CY2008-Oct,2008,CY2008,12,FY2008-Oct,2008,FY2008,44
2008-11-30T00:00:00.000Z,30,30,November,Nov,11,CY2008-Nov,2008,CY2008,1,FY2009-Nov,2009,FY2009,48
2008-12-30T00:00:00.000Z,30,30,December,Dec,12,CY2008-Dec,2008,CY2008,2,FY2009-Dec,2009,FY2009,1
2008-12-31T00:00:00.000Z,31,31,December,Dec,12,CY2008-Dec,2008,CY2008,2,FY2009-Dec,2009,FY2009,1
