Date,DayNumber,Day,Month,ShortMonth,CalendarMonthNumber,CalendarMonthLabel,CalendarYear,CalendarYearLabel,FiscalMonthNumber,FiscalMonthLabel,FiscalYear,FiscalYearLabel,ISOWeekNumber
2002-03-24T00:00:00.000Z,24,24,March,Mar,3,CY2002-Mar,2002,CY2002,5,FY2002-Mar,2002,FY2002,12
2002-03-25T00:00:00.000Z,25,25,March,Mar,3,CY2002-Mar,2002,CY2002,5,FY2002-Mar,2002,FY2002,13
2002-03-26T00:00:00.000Z,26,26,March,Mar,3,CY2002-Mar,2002,CY2002,5,FY2002-Mar,2002,FY2002,13
2002-03-27T00:00:00.000Z,27,27,March,Mar,3,CY2002-Mar,2002,CY2002,5,FY2002-Mar,2002,FY2002,13
2002-03-28T00:00:00.000Z,28,28,March,Mar,3,CY2002-Mar,2002,CY2002,5,FY2002-Mar,2002,FY2002,13
2002-03-29T00:00:00.000Z,29,29,March,Mar,3,CY2002-Mar,2002,CY2002,5,FY2002-Mar,2002,FY2002,13
2002-03-30T00:00:00.000Z,30,30,March,Mar,3,CY2002-Mar,2002,CY2002,5,FY2002-Mar,2002,FY2002,13
2002-04-21T00:00:00.000Z,21,21,April,Apr,4,CY2002-Apr,2002,CY2002,6,FY2002-Apr,2002,FY2002,16
2002-04-22T00:00:00.000Z,22,22,April,Apr,4,CY2002-Apr,2002,CY2002,6,FY2002-Apr,2002,FY2002,17
2002-04-23T00:00:00.000Z,23,23,April,Apr,4,CY2002-Apr,2002,CY2002,6,FY2002-Apr,2002,FY2002,17
2002-04-24T00:00:00.000Z,24,24,April,Apr,4,CY2002-Apr,2002,CY2002,6,FY2002-Apr,2002,FY2002,17
2002-04-25T00:00:00.000Z,25,25,April,Apr,4,CY2002-Apr,2002,CY2002,6,FY2002-Apr,2002,FY2002,17
2002-04-26T00:00:00.000Z,26,26,April,Apr,4,CY2002-Apr,2002,CY2002,6,FY2002-Apr,2002,FY2002,17
2002-04-27T00:00:00.000Z,27,27,April,Apr,4,CY2002-Apr,2002,CY2002,6,FY2002-Apr,2002,FY2002,17
2002-04-28T00:00:00.000Z,28,28,April,Apr,4,CY2002-Apr,2002,CY2002,6,FY2002-Apr,2002,FY2002,17
2002-04-29T00:00:00.000Z,29,29,April,Apr,4,CY2002-Apr,2002,CY2002,6,FY2002-Apr,2002,FY2002,18
2002-04-30T00:00:00.000Z,30,30,April,Apr,4,CY2002-Apr,2002,CY2002,6,FY2002-Apr,2002,FY2002,18
2002-05-21T00:00:00.000Z,21,21,May,May,5,CY2002-May,2002,CY2002,7,FY2002-May,2002,FY2002,21
2002-05-22T00:00:00.000Z,22,22,May,May,5,CY2002-May,2002,CY2002,7,FY2002-May,2002,FY2002,21
2002-05-23T00:00:00.000Z,23,23,May,May,5,CY2002-May,2002,CY2002,7,FY2002-May,2002,FY2002,21
2002-05-24T00:00:00.000Z,24,24,May,May,5,CY2002-May,2002,CY2002,7,FY2002-May,2002,FY2002,21
2002-05-25T00:00:00.000Z,25,25,May,May,5,CY2002-May,2002,CY2002,7,FY2002-May,2002,FY2002,21
2002-05-26T00:00:00.000Z,26,26,May,May,5,CY2002-May,2002,CY2002,7,FY2002-May,2002,FY2002,21
2002-05-27T00:00:00.000Z,27,27,May,May,5,CY2002-May,2002,CY2002,7,FY2002-May,2002,FY2002,22
2002-05-28T00:00:00.000Z,28,28,May,May,5,CY2002-May,2002,CY2002,7,FY2002-May,2002,FY2002,22
2002-05-29T00:00:00.000Z,29,29,May,May,5,CY2002-May,2002,CY2002,7,FY2002-May,2002,FY2002,22
2002-05-30T00:00:00.000Z,30,30,May,May,5,CY2002-May,2002,CY2002,7,FY2002-May,2002,FY2002,22
2002-06-21T00:00:00.000Z,21,21,June,Jun,6,CY2002-Jun,2002,CY2002,8,FY2002-Jun,2002,FY2002,25
2002-06-22T00:00:00.000Z,22,22,June,Jun,6,CY2002-Jun,2002,CY2002,8,FY2002-Jun,2002,FY2002,25
2002-06-23T00:00:00.000Z,23,23,June,Jun,6,CY2002-Jun,2002,CY2002,8,FY2002-Jun,2002,FY2002,25
2002-06-24T00:00:00.000Z,24,24,June,Jun,6,CY2002-Jun,2002,CY2002,8,FY2002-Jun,2002,FY2002,26
2002-06-25T00:00:00.000Z,25,25,June,Jun,6,CY2002-Jun,2002,CY2002,8,FY2002-Jun,2002,FY2002,26
2002-06-26T00:00:00.000Z,26,26,June,Jun,6,CY2002-Jun,2002,CY2002,8,FY2002-Jun,2002,FY2002,26
2002-06-27T00:00:00.000Z,27,27,June,Jun,6,CY2002-Jun,2002,CY2002,8,FY2002-Jun,2002,FY2002,26
2002-06-28T00:00:00.000Z,28,28,June,Jun,6,CY2002-Jun,2002,CY2002,8,FY2002-Jun,2002,FY2002,26
2002-06-29T00:00:00.000Z,29,29,June,Jun,6,CY2002-Jun,2002,CY2002,8,FY2002-Jun,2002,FY2002,26
2002-06-30T00:00:00.000Z,30,30,June,Jun,6,CY2002-Jun,2002,CY2002,8,FY2002-Jun,2002,FY2002,26
2002-07-21T00:00:00.000Z,21,21,July,Jul,7,CY2002-Jul,2002,CY2002,9,FY2002-Jul,2002,FY2002,29
2002-07-22T00:00:00.000Z,22,22,July,Jul,7,CY2002-Jul,2002,CY2002,9,FY2002-Jul,2002,FY2002,30
2002-07-23T00:00:00.000Z,23,23,July,Jul,7,CY2002-Jul,2002,CY2002,9,FY2002-Jul,2002,FY2002,30
2002-07-24T00:00:00.000Z,24,24,July,Jul,7,CY2002-Jul,2002,CY2002,9,FY2002-Jul,2002,FY2002,30
2002-07-25T00:00:00.000Z,25,25,July,Jul,7,CY2002-Jul,2002,CY2002,9,FY2002-Jul,2002,FY2002,30
2002-07-26T00:00:00.000Z,26,26,July,Jul,7,CY2002-Jul,2002,CY2002,9,FY2002-Jul,2002,FY2002,30
2002-07-27T00:00:00.000Z,27,27,July,Jul,7,CY2002-Jul,2002,CY2002,9,FY2002-Jul,2002,FY2002,30
2002-07-28T00:00:00.000Z,28,28,July,Jul,7,CY2002-Jul,2002,CY2002,9,FY2002-Jul,2002,FY2002,30
2002-07-29T00:00:00.000Z,29,29,July,Jul,7,CY2002-Jul,2002,CY2002,9,FY2002-Jul,2002,FY2002,31
2002-07-30T00:00:00.000Z,30,30,July,Jul,7,CY2002-Jul,2002,CY2002,9,FY2002-Jul,2002,FY2002,31
2002-08-21T00:00:00.000Z,21,21,August,Aug,8,CY2002-Aug,2002,CY2002,10,FY2002-Aug,2002,FY2002,34
2002-08-22T00:00:00.000Z,22,22,August,Aug,8,CY2002-Aug,2002,CY2002,10,FY2002-Aug,2002,FY2002,34
2002-08-23T00:00:00.000Z,23,23,August,Aug,8,CY2002-Aug,2002,CY2002,10,FY2002-Aug,2002,FY2002,34
2002-08-24T00:00:00.000Z,24,24,August,Aug,8,CY2002-Aug,2002,CY2002,10,FY2002-Aug,2002,FY2002,34
2002-08-25T00:00:00.000Z,25,25,August,Aug,8,CY2002-Aug,2002,CY2002,10,FY2002-Aug,2002,FY2002,34
2002-08-26T00:00:00.000Z,26,26,August,Aug,8,CY2002-Aug,2002,CY2002,10,FY2002-Aug,2002,FY2002,35
2002-08-27T00:00:00.000Z,27,27,August,Aug,8,CY2002-Aug,2002,CY2002,10,FY2002-Aug,2002,FY2002,35
2002-08-28T00:00:00.000Z,28,28,August,Aug,8,CY2002-Aug,2002,CY2002,10,FY2002-Aug,2002,FY2002,35
2002-08-29T00:00:00.000Z,29,29,August,Aug,8,CY2002-Aug,2002,CY2002,10,FY2002-Aug,2002,FY2002,35
2002-08-30T00:00:00.000Z,30,30,August,Aug,8,CY2002-Aug,2002,CY2002,10,FY2002-Aug,2002,FY2002,35
2002-09-20T00:00:00.000Z,20,20,September,Sep,9,CY2002-Sep,2002,CY2002,11,FY2002-Sep,2002,FY2002,38
2002-09-21T00:00:00.000Z,21,21,September,Sep,9,CY2002-Sep,2002,CY2002,11,FY2002-Sep,2002,FY2002,38
2002-09-22T00:00:00.000Z,22,22,September,Sep,9,CY2002-Sep,2002,CY2002,11,FY2002-Sep,2002,FY2002,38
2002-09-23T00:00:00.000Z,23,23,September,Sep,9,CY2002-Sep,2002,CY2002,11,FY2002-Sep,2002,FY2002,39
2002-09-24T00:00:00.000Z,24,24,September,Sep,9,CY2002-Sep,2002,CY2002,11,FY2002-Sep,2002,FY2002,39
2002-09-25T00:00:00.000Z,25,25,September,Sep,9,CY2002-Sep,2002,CY2002,11,FY2002-Sep,2002,FY2002,39
2002-09-26T00:00:00.000Z,26,26,September,Sep,9,CY2002-Sep,2002,CY2002,11,FY2002-Sep,2002,FY2002,39
2002-09-27T00:00:00.000Z,27,27,September,Sep,9,CY2002-Sep,2002,CY2002,11,FY2002-Sep,2002,FY2002,39
2002-09-28T00:00:00.000Z,28,28,September,Sep,9,CY2002-Sep,2002,CY2002,11,FY2002-Sep,2002,FY2002,39
2002-09-29T00:00:00.000Z,29,29,September,Sep,9,CY2002-Sep,2002,CY2002,11,FY2002-Sep,2002,FY2002,39
2002-10-20T00:00:00.000Z,20,20,October,Oct,10,CY2002-Oct,2002,CY2002,12,FY2002-Oct,2002,FY2002,42
2002-10-21T00:00:00.000Z,21,21,October,Oct,10,CY2002-Oct,2002,CY2002,12,FY2002-Oct,2002,FY2002,43
2002-10-22T00:00:00.000Z,22,22,October,Oct,10,CY2002-Oct,2002,CY2002,12,FY2002-Oct,2002,FY2002,43
2002-10-23T00:00:00.000Z,23,23,October,Oct,10,CY2002-Oct,2002,CY2002,12,FY2002-Oct,2002,FY2002,43
2002-10-24T00:00:00.000Z,24,24,October,Oct,10,CY2002-Oct,2002,CY2002,12,FY2002-Oct,2002,FY2002,43
2002-10-25T00:00:00.000Z,25,25,October,Oct,10,CY2002-Oct,2002,CY2002,12,FY2002-Oct,2002,FY2002,43
2002-10-26T00:00:00.000Z,26,26,October,Oct,10,CY2002-Oct,2002,CY2002,12,FY2002-Oct,2002,FY2002,43
2002-10-27T00:00:00.000Z,27,27,October,Oct,10,CY2002-Oct,2002,CY2002,12,FY2002-Oct,2002,FY2002,43
2002-10-28T00:00:00.000Z,28,28,October,Oct,10,CY2002-Oct,2002,CY2002,12,FY2002-Oct,2002,FY2002,44
2002-10-29T00:00:00.000Z,29,29,October,Oct,10,CY2002-Oct,2002,CY2002,12,FY2002-Oct,2002,FY2002,44
2002-11-20T00:00:00.000Z,20,20,November,Nov,11,CY2002-Nov,2002,CY2002,1,FY2003-Nov,2003,FY2003,47
2002-11-21T00:00:00.000Z,21,21,November,Nov,11,CY2002-Nov,2002,CY2002,1,FY2003-Nov,2003,FY2003,47
2002-11-22T00:00:00.000Z,22,22,November,Nov,11,CY2002-Nov,2002,CY2002,1,FY2003-Nov,2003,FY2003,47
2002-11-23T00:00:00.000Z,23,23,November,Nov,11,CY2002-Nov,2002,CY2002,1,FY2003-Nov,2003,FY2003,47
2002-11-24T00:00:00.000Z,24,24,November,Nov,11,CY2002-Nov,2002,CY2002,1,FY2003-Nov,2003,FY2003,47
2002-11-25T00:00:00.000Z,25,25,November,Nov,11,CY2002-Nov,2002,CY2002,1,FY2003-Nov,2003,FY2003,48
2002-11-26T00:00:00.000Z,26,26,November,Nov,11,CY2002-Nov,2002,CY2002,1,FY2003-Nov,2003,FY2003,48
2002-11-27T00:00:00.000Z,27,27,November,Nov,11,CY2002-Nov,2002,CY2002,1,FY2003-Nov,2003,FY2003,48
2002-11-28T00:00:00.000Z,28,28,November,Nov,11,CY2002-Nov,2002,CY2002,1,FY2003-Nov,2003,FY2003,48
2002-11-29T00:00:00.000Z,29,29,November,Nov,11,CY2002-Nov,2002,CY2002,1,FY2003-Nov,2003,FY2003,48
2002-12-20T00:00:00.000Z,20,20,December,Dec,12,CY2002-Dec,2002,CY2002,2,FY2003-Dec,2003,FY2003,51
2002-12-21T00:00:00.000Z,21,21,December,Dec,12,CY2002-Dec,2002,CY2002,2,FY2003-Dec,2003,FY2003,51
2002-12-22T00:00:00.000Z,22,22,December,Dec,12,CY2002-Dec,2002,CY2002,2,FY2003-Dec,2003,FY2003,51
2002-12-23T00:00:00.000Z,23,23,December,Dec,12,CY2002-Dec,2002,CY2002,2,FY2003-Dec,2003,FY2003,52
2002-12-24T00:00:00.000Z,24,24,December,Dec,12,CY2002-Dec,2002,CY2002,2,FY2003-Dec,2003,FY2003,52
2002-12-25T00:00:00.000Z,25,25,December,Dec,12,CY2002-Dec,2002,CY2002,2,FY2003-Dec,2003,FY2003,52
2002-12-26T00:00:00.000Z,26,26,December,Dec,12,CY2002-Dec,2002,CY2002,2,FY2003-Dec,2003,FY2003,52
2002-12-27T00:00:00.000Z,27,27,December,Dec,12,CY2002-Dec,2002,CY2002,2,FY2003-Dec,2003,FY2003,52
2002-12-28T00:00:00.000Z,28,28,December,Dec,12,CY2002-Dec,2002,CY2002,2,FY2003-Dec,2003,FY2003,52
2002-12-29T00:00:00.000Z,29,29,December,Dec,12,CY2002-Dec,2002,CY2002,2,FY2003-Dec,2003,FY2003,52
2005-01-01T00:00:00.000Z,1,1,January,Jan,1,CY2005-Jan,2005,CY2005,3,FY2005-Jan,2005,FY2005,53
2005-01-02T00:00:00.000Z,2,2,January,Jan,1,CY2005-Jan,2005,CY2005,3,FY2005-Jan,2005,FY2005,53
2005-01-03T00:00:00.000Z,3,3,January,Jan,1,CY2005-Jan,2005,CY2005,3,FY2005-Jan,2005,FY2005,1
2005-01-04T00:00:00.000Z,4,4,January,Jan,1,CY2005-Jan,2005,CY2005,3,FY2005-Jan,2005,FY2005,1
2005-01-05T00:00:00.000Z,5,5,January,Jan,1,CY2005-Jan,2005,CY2005,3,FY2005-Jan,2005,FY2005,1
2005-01-06T00:00:00.000Z,6,6,January,Jan,1,CY2005-Jan,2005,CY2005,3,FY2005-Jan,2005,FY2005,1
2005-01-07T00:00:00.000Z,7,7,January,Jan,1,CY2005-Jan,2005,CY2005,3,FY2005-Jan,2005,FY2005,1
2005-01-08T00:00:00.000Z,8,8,January,Jan,1,CY2005-Jan,2005,CY2005,3,FY2005-Jan,2005,FY2005,1
2005-01-09T00:00:00.000Z,9,9,January,Jan,1,CY2005-Jan,2005,CY2005,3,FY2005-Jan,2005,FY2005,1
2005-01-10T00:00:00.000Z,10,10,January,Jan,1,CY2005-Jan,2005,CY2005,3,FY2005-Jan,2005,FY2005,2
2005-02-01T00:00:00.000Z,1,1,February,Feb,2,CY2005-Feb,2005,CY2005,4,FY2005-Feb,2005,FY2005,5
2005-02-02T00:00:00.000Z,2,2,February,Feb,2,CY2005-Feb,2005,CY2005,4,FY2005-Feb,2005,FY2005,5
2005-02-03T00:00:00.000Z,3,3,February,Feb,2,CY2005-Feb,2005,CY2005,4,FY2005-Feb,2005,FY2005,5
2005-02-04T00:00:00.000Z,4,4,February,Feb,2,CY2005-Feb,2005,CY2005,4,FY2005-Feb,2005,FY2005,5
2005-02-05T00:00:00.000Z,5,5,February,Feb,2,CY2005-Feb,2005,CY2005,4,FY2005-Feb,2005,FY2005,5
2005-02-06T00:00:00.000Z,6,6,February,Feb,2,CY2005-Feb,2005,CY2005,4,FY2005-Feb,2005,FY2005,5
2005-02-07T00:00:00.000Z,7,7,February,Feb,2,CY2005-Feb,2005,CY2005,4,FY2005-Feb,2005,FY2005,6
2005-02-08T00:00:00.000Z,8,8,February,Feb,2,CY2005-Feb,2005,CY2005,4,FY2005-Feb,2005,FY2005,6
2005-02-09T00:00:00.000Z,9,9,February,Feb,2,CY2005-Feb,2005,CY2005,4,FY2005-Feb,2005,FY2005,6
2005-02-10T00:00:00.000Z,10,10,February,Feb,2,CY2005-Feb,2005,CY2005,4,FY2005-Feb,2005,FY2005,6
2005-03-01T00:00:00.000Z,1,1,March,Mar,3,CY2005-Mar,2005,CY2005,5,FY2005-Mar,2005,FY2005,9
2005-03-02T00:00:00.000Z,2,2,March,Mar,3,CY2005-Mar,2005,CY2005,5,FY2005-Mar,2005,FY2005,9
2005-03-03T00:00:00.000Z,3,3,March,Mar,3,CY2005-Mar,2005,CY2005,5,FY2005-Mar,2005,FY2005,9
2005-03-04T00:00:00.000Z,4,4,March,Mar,3,CY2005-Mar,2005,CY2005,5,FY2005-Mar,2005,FY2005,9
2005-03-05T00:00:00.000Z,5,5,March,Mar,3,CY2005-Mar,2005,CY2005,5,FY2005-Mar,2005,FY2005,9
2005-03-06T00:00:00.000Z,6,6,March,Mar,3,CY2005-Mar,2005,CY2005,5,FY2005-Mar,2005,FY2005,9
2005-03-07T00:00:00.000Z,7,7,March,Mar,3,CY2005-Mar,2005,CY2005,5,FY2005-Mar,2005,FY2005,10
2005-03-08T00:00:00.000Z,8,8,March,Mar,3,CY2005-Mar,2005,CY2005,5,FY2005-Mar,2005,FY2005,10
2005-03-09T00:00:00.000Z,9,9,March,Mar,3,CY2005-Mar,2005,CY2005,5,FY2005-Mar,2005,FY2005,10
2005-03-10T00:00:00.000Z,10,10,March,Mar,3,CY2005-Mar,2005,CY2005,5,FY2005-Mar,2005,FY2005,10
2005-04-01T00:00:00.000Z,1,1,April,Apr,4,CY2005-Apr,2005,CY2005,6,FY2005-Apr,2005,FY2005,13
2005-04-02T00:00:00.000Z,2,2,April,Apr,4,CY2005-Apr,2005,CY2005,6,FY2005-Apr,2005,FY2005,13
2005-04-03T00:00:00.000Z,3,3,April,Apr,4,CY2005-Apr,2005,CY2005,6,FY2005-Apr,2005,FY2005,13
2005-04-04T00:00:00.000Z,4,4,April,Apr,4,CY2005-Apr,2005,CY2005,6,FY2005-Apr,2005,FY2005,14
2005-04-05T00:00:00.000Z,5,5,April,Apr,4,CY2005-Apr,2005,CY2005,6,FY2005-Apr,2005,FY2005,14
2005-04-06T00:00:00.000Z,6,6,April,Apr,4,CY2005-Apr,2005,CY2005,6,FY2005-Apr,2005,FY2005,14
2005-04-07T00:00:00.000Z,7,7,April,Apr,4,CY2005-Apr,2005,CY2005,6,FY2005-Apr,2005,FY2005,14
2005-04-08T00:00:00.000Z,8,8,April,Apr,4,CY2005-Apr,2005,CY2005,6,FY2005-Apr,2005,FY2005,14
2005-04-09T00:00:00.000Z,9,9,April,Apr,4,CY2005-Apr,2005,CY2005,6,FY2005-Apr,2005,FY2005,14
2005-04-10T00:00:00.000Z,10,10,April,Apr,4,CY2005-Apr,2005,CY2005,6,FY2005-Apr,2005,FY2005,14
2005-05-01T00:00:00.000Z,1,1,May,May,5,CY2005-May,2005,CY2005,7,FY2005-May,2005,FY2005,17
2005-05-02T00:00:00.000Z,2,2,May,May,5,CY2005-May,2005,CY2005,7,FY2005-May,2005,FY2005,18
2005-05-03T00:00:00.000Z,3,3,May,May,5,CY2005-May,2005,CY2005,7,FY2005-May,2005,FY2005,18
2005-05-04T00:00:00.000Z,4,4,May,May,5,CY2005-May,2005,CY2005,7,FY2005-May,2005,FY2005,18
2005-05-05T00:00:00.000Z,5,5,May,May,5,CY2005-May,2005,CY2005,7,FY2005-May,2005,FY2005,18
2005-05-06T00:00:00.000Z,6,6,May,May,5,CY2005-May,2005,CY2005,7,FY2005-May,2005,FY2005,18
2005-05-07T00:00:00.000Z,7,7,May,May,5,CY2005-May,2005,CY2005,7,FY2005-May,2005,FY2005,18
2005-05-08T00:00:00.000Z,8,8,May,May,5,CY2005-May,2005,CY2005,7,FY2005-May,2005,FY2005,18
2005-05-09T00:00:00.000Z,9,9,May,May,5,CY2005-May,2005,CY2005,7,FY2005-May,2005,FY2005,19
2005-05-10T00:00:00.000Z,10,10,May,May,5,CY2005-May,2005,CY2005,7,FY2005-May,2005,FY2005,19
2005-06-01T00:00:00.000Z,1,1,June,Jun,6,CY2005-Jun,2005,CY2005,8,FY2005-Jun,2005,FY2005,22
2005-06-02T00:00:00.000Z,2,2,June,Jun,6,CY2005-Jun,2005,CY2005,8,FY2005-Jun,2005,FY2005,22
2005-06-03T00:00:00.000Z,3,3,June,Jun,6,CY2005-Jun,2005,CY2005,8,FY2005-Jun,2005,FY2005,22
2005-06-04T00:00:00.000Z,4,4,June,Jun,6,CY2005-Jun,2005,CY2005,8,FY2005-Jun,2005,FY2005,22
2005-06-05T00:00:00.000Z,5,5,June,Jun,6,CY2005-Jun,2005,CY2005,8,FY2005-Jun,2005,FY2005,22
2005-06-06T00:00:00.000Z,6,6,June,Jun,6,CY2005-Jun,2005,CY2005,8,FY2005-Jun,2005,FY2005,23
2005-06-07T00:00:00.000Z,7,7,June,Jun,6,CY2005-Jun,2005,CY2005,8,FY2005-Jun,2005,FY2005,23
2005-06-08T00:00:00.000Z,8,8,June,Jun,6,CY2005-Jun,2005,CY2005,8,FY2005-Jun,2005,FY2005,23
2005-06-09T00:00:00.000Z,9,9,June,Jun,6,CY2005-Jun,2005,CY2005,8,FY2005-Jun,2005,FY2005,23
2005-06-10T00:00:00.000Z,10,10,June,Jun,6,CY2005-Jun,2005,CY2005,8,FY2005-Jun,2005,FY2005,23
2005-07-01T00:00:00.000Z,1,1,July,Jul,7,CY2005-Jul,2005,CY2005,9,FY2005-Jul,2005,FY2005,26
2005-07-02T00:00:00.000Z,2,2,July,Jul,7,CY2005-Jul,2005,CY2005,9,FY2005-Jul,2005,FY2005,26
2005-07-03T00:00:00.000Z,3,3,July,Jul,7,CY2005-Jul,2005,CY2005,9,FY2005-Jul,2005,FY2005,26
2005-07-04T00:00:00.000Z,4,4,July,Jul,7,CY2005-Jul,2005,CY2005,9,FY2005-Jul,2005,FY2005,27
2005-07-05T00:00:00.000Z,5,5,July,Jul,7,CY2005-Jul,2005,CY2005,9,FY2005-Jul,2005,FY2005,27
2005-07-06T00:00:00.000Z,6,6,July,Jul,7,CY2005-Jul,2005,CY2005,9,FY2005-Jul,2005,FY2005,27
2005-07-07T00:00:00.000Z,7,7,July,Jul,7,CY2005-Jul,2005,CY2005,9,FY2005-Jul,2005,FY2005,27
2005-07-08T00:00:00.000Z,8,8,July,Jul,7,CY2005-Jul,2005,CY2005,9,FY2005-Jul,2005,FY2005,27
2005-07-09T00:00:00.000Z,9,9,July,Jul,7,CY2005-Jul,2005,CY2005,9,FY2005-Jul,2005,FY2005,27
2005-07-10T00:00:00.000Z,10,10,July,Jul,7,CY2005-Jul,2005,CY2005,9,FY2005-Jul,2005,FY2005,27
2005-08-01T00:00:00.000Z,1,1,August,Aug,8,CY2005-Aug,2005,CY2005,10,FY2005-Aug,2005,FY2005,31
2005-08-02T00:00:00.000Z,2,2,August,Aug,8,CY2005-Aug,2005,CY2005,10,FY2005-Aug,2005,FY2005,31
2005-08-03T00:00:00.000Z,3,3,August,Aug,8,CY2005-Aug,2005,CY2005,10,FY2005-Aug,2005,FY2005,31
2005-08-04T00:00:00.000Z,4,4,August,Aug,8,CY2005-Aug,2005,CY2005,10,FY2005-Aug,2005,FY2005,31
2005-08-05T00:00:00.000Z,5,5,August,Aug,8,CY2005-Aug,2005,CY2005,10,FY2005-Aug,2005,FY2005,31
2005-08-06T00:00:00.000Z,6,6,August,Aug,8,CY2005-Aug,2005,CY2005,10,FY2005-Aug,2005,FY2005,31
2005-08-07T00:00:00.000Z,7,7,August,Aug,8,CY2005-Aug,2005,CY2005,10,FY2005-Aug,2005,FY2005,31
2005-08-08T00:00:00.000Z,8,8,August,Aug,8,CY2005-Aug,2005,CY2005,10,FY2005-Aug,2005,FY2005,32
2005-08-09T00:00:00.000Z,9,9,August,Aug,8,CY2005-Aug,2005,CY2005,10,FY2005-Aug,2005,FY2005,32
2005-08-10T00:00:00.000Z,10,10,August,Aug,8,CY2005-Aug,2005,CY2005,10,FY2005-Aug,2005,FY2005,32
2005-09-01T00:00:00.000Z,1,1,September,Sep,9,CY2005-Sep,2005,CY2005,11,FY2005-Sep,2005,FY2005,35
2005-09-02T00:00:00.000Z,2,2,September,Sep,9,CY2005-Sep,2005,CY2005,11,FY2005-Sep,2005,FY2005,35
2005-09-03T00:00:00.000Z,3,3,September,Sep,9,CY2005-Sep,2005,CY2005,11,FY2005-Sep,2005,FY2005,35
2005-09-04T00:00:00.000Z,4,4,September,Sep,9,CY2005-Sep,2005,CY2005,11,FY2005-Sep,2005,FY2005,35
2005-09-05T00:00:00.000Z,5,5,September,Sep,9,CY2005-Sep,2005,CY2005,11,FY2005-Sep,2005,FY2005,36
2005-09-06T00:00:00.000Z,6,6,September,Sep,9,CY2005-Sep,2005,CY2005,11,FY2005-Sep,2005,FY2005,36
2005-09-07T00:00:00.000Z,7,7,September,Sep,9,CY2005-Sep,2005,CY2005,11,FY2005-Sep,2005,FY2005,36
2005-09-08T00:00:00.000Z,8,8,September,Sep,9,CY2005-Sep,2005,CY2005,11,FY2005-Sep,2005,FY2005,36
2005-09-09T00:00:00.000Z,9,9,September,Sep,9,CY2005-Sep,2005,CY2005,11,FY2005-Sep,2005,FY2005,36
