Date,DayNumber,Day,Month,ShortMonth,CalendarMonthNumber,CalendarMonthLabel,CalendarYear,CalendarYearLabel,FiscalMonthNumber,FiscalMonthLabel,FiscalYear,FiscalYearLabel,ISOWeekNumber
2003-03-03T00:00:00.000Z,3,3,March,Mar,3,CY2003-Mar,2003,CY2003,5,FY2003-Mar,2003,FY2003,10
2003-03-04T00:00:00.000Z,4,4,March,Mar,3,CY2003-Mar,2003,CY2003,5,FY2003-Mar,2003,FY2003,10
2003-03-05T00:00:00.000Z,5,5,March,Mar,3,CY2003-Mar,2003,CY2003,5,FY2003-Mar,2003,FY2003,10
2003-03-06T00:00:00.000Z,6,6,March,Mar,3,CY2003-Mar,2003,CY2003,5,FY2003-Mar,2003,FY2003,10
2003-03-07T00:00:00.000Z,7,7,March,Mar,3,CY2003-Mar,2003,CY2003,5,FY2003-Mar,2003,FY2003,10
2003-03-08T00:00:00.000Z,8,8,March,Mar,3,CY2003-Mar,2003,CY2003,5,FY2003-Mar,2003,FY2003,10
2003-03-09T00:00:00.000Z,9,9,March,Mar,3,CY2003-Mar,2003,CY2003,5,FY2003-Mar,2003,FY2003,10
2003-03-10T00:00:00.000Z,10,10,March,Mar,3,CY2003-Mar,2003,CY2003,5,FY2003-Mar,2003,FY2003,11
2003-04-01T00:00:00.000Z,1,1,April,Apr,4,CY2003-Apr,2003,CY2003,6,FY2003-Apr,2003,FY2003,14
2003-04-02T00:00:00.000Z,2,2,April,Apr,4,CY2003-Apr,2003,CY2003,6,FY2003-Apr,2003,FY2003,14
2003-04-03T00:00:00.000Z,3,3,April,Apr,4,CY2003-Apr,2003,CY2003,6,FY2003-Apr,2003,FY2003,14
2003-04-04T00:00:00.000Z,4,4,April,Apr,4,CY2003-Apr,2003,CY2003,6,FY2003-Apr,2003,FY2003,14
2003-04-05T00:00:00.000Z,5,5,April,Apr,4,CY2003-Apr,2003,CY2003,6,FY2003-Apr,2003,FY2003,14
2003-04-06T00:00:00.000Z,6,6,April,Apr,4,CY2003-Apr,2003,CY2003,6,FY2003-Apr,2003,FY2003,14
2003-04-07T00:00:00.000Z,7,7,April,Apr,4,CY2003-Apr,2003,CY2003,6,FY2003-Apr,2003,FY2003,15
2003-04-08T00:00:00.000Z,8,8,April,Apr,4,CY2003-Apr,2003,CY2003,6,FY2003-Apr,2003,FY2003,15
2003-04-09T00:00:00.000Z,9,9,April,Apr,4,CY2003-Apr,2003,CY2003,6,FY2003-Apr,2003,FY2003,15
2003-04-10T00:00:00.000Z,10,10,April,Apr,4,CY2003-Apr,2003,CY2003,6,FY2003-Apr,2003,FY2003,15
2003-05-01T00:00:00.000Z,1,1,May,May,5,CY2003-May,2003,CY2003,7,FY2003-May,2003,FY2003,18
2003-05-02T00:00:00.000Z,2,2,May,May,5,CY2003-May,2003,CY2003,7,FY2003-May,2003,FY2003,18
2003-05-03T00:00:00.000Z,3,3,May,May,5,CY2003-May,2003,CY2003,7,FY2003-May,2003,FY2003,18
2003-05-04T00:00:00.000Z,4,4,May,May,5,CY2003-May,2003,CY2003,7,FY2003-May,2003,FY2003,18
2003-05-05T00:00:00.000Z,5,5,May,May,5,CY2003-May,2003,CY2003,7,FY2003-May,2003,FY2003,19
2003-05-06T00:00:00.000Z,6,6,May,May,5,CY2003-May,2003,CY2003,7,FY2003-May,2003,FY2003,19
2003-05-07T00:00:00.000Z,7,7,May,May,5,CY2003-May,2003,CY2003,7,FY2003-May,2003,FY2003,19
2003-05-08T00:00:00.000Z,8,8,May,May,5,CY2003-May,2003,CY2003,7,FY2003-May,2003,FY2003,19
2003-05-09T00:00:00.000Z,9,9,May,May,5,CY2003-May,2003,CY2003,7,FY2003-May,2003,FY2003,19
2003-05-10T00:00:00.000Z,10,10,May,May,5,CY2003-May,2003,CY2003,7,FY2003-May,2003,FY2003,19
2003-06-01T00:00:00.000Z,1,1,June,Jun,6,CY2003-Jun,2003,CY2003,8,FY2003-Jun,2003,FY2003,22
2003-06-02T00:00:00.000Z,2,2,June,Jun,6,CY2003-Jun,2003,CY2003,8,FY2003-Jun,2003,FY2003,23
2003-06-03T00:00:00.000Z,3,3,June,Jun,6,CY2003-Jun,2003,CY2003,8,FY2003-Jun,2003,FY2003,23
2003-06-04T00:00:00.000Z,4,4,June,Jun,6,CY2003-Jun,2003,CY2003,8,FY2003-Jun,2003,FY2003,23
2003-06-05T00:00:00.000Z,5,5,June,Jun,6,CY2003-Jun,2003,CY2003,8,FY2003-Jun,2003,FY2003,23
2003-06-06T00:00:00.000Z,6,6,June,Jun,6,CY2003-Jun,2003,CY2003,8,FY2003-Jun,2003,FY2003,23
2003-06-07T00:00:00.000Z,7,7,June,Jun,6,CY2003-Jun,2003,CY2003,8,FY2003-Jun,2003,FY2003,23
2003-06-08T00:00:00.000Z,8,8,June,Jun,6,CY2003-Jun,2003,CY2003,8,FY2003-Jun,2003,FY2003,23
2003-06-09T00:00:00.000Z,9,9,June,Jun,6,CY2003-Jun,2003,CY2003,8,FY2003-Jun,2003,FY2003,24
2003-06-10T00:00:00.000Z,10,10,June,Jun,6,CY2003-Jun,2003,CY2003,8,FY2003-Jun,2003,FY2003,24
2003-07-01T00:00:00.000Z,1,1,July,Jul,7,CY2003-Jul,2003,CY2003,9,FY2003-Jul,2003,FY2003,27
2003-07-02T00:00:00.000Z,2,2,July,Jul,7,CY2003-Jul,2003,CY2003,9,FY2003-Jul,2003,FY2003,27
2003-07-03T00:00:00.000Z,3,3,July,Jul,7,CY2003-Jul,2003,CY2003,9,FY2003-Jul,2003,FY2003,27
2003-07-04T00:00:00.000Z,4,4,July,Jul,7,CY2003-Jul,2003,CY2003,9,FY2003-Jul,2003,FY2003,27
2003-07-05T00:00:00.000Z,5,5,July,Jul,7,CY2003-Jul,2003,CY2003,9,FY2003-Jul,2003,FY2003,27
2003-07-06T00:00:00.000Z,6,6,July,Jul,7,CY2003-Jul,2003,CY2003,9,FY2003-Jul,2003,FY2003,27
2003-07-07T00:00:00.000Z,7,7,July,Jul,7,CY2003-Jul,2003,CY2003,9,FY2003-Jul,2003,FY2003,28
2003-07-08T00:00:00.000Z,8,8,July,Jul,7,CY2003-Jul,2003,CY2003,9,FY2003-Jul,2003,FY2003,28
2003-07-09T00:00:00.000Z,9,9,July,Jul,7,CY2003-Jul,2003,CY2003,9,FY2003-Jul,2003,FY2003,28
2003-07-10T00:00:00.000Z,10,10,July,Jul,7,CY2003-Jul,2003,CY2003,9,FY2003-Jul,2003,FY2003,28
2003-08-01T00:00:00.000Z,1,1,August,Aug,8,CY2003-Aug,2003,CY2003,10,FY2003-Aug,2003,FY2003,31
2003-08-02T00:00:00.000Z,2,2,August,Aug,8,CY2003-Aug,2003,CY2003,10,FY2003-Aug,2003,FY2003,31
2003-08-03T00:00:00.000Z,3,3,August,Aug,8,CY2003-Aug,2003,CY2003,10,FY2003-Aug,2003,FY2003,31
2003-08-04T00:00:00.000Z,4,4,August,Aug,8,CY2003-Aug,2003,CY2003,10,FY2003-Aug,2003,FY2003,32
2003-08-05T00:00:00.000Z,5,5,August,Aug,8,CY2003-Aug,2003,CY2003,10,FY2003-Aug,2003,FY2003,32
2003-08-06T00:00:00.000Z,6,6,August,Aug,8,CY2003-Aug,2003,CY2003,10,FY2003-Aug,2003,FY2003,32
2003-08-07T00:00:00.000Z,7,7,August,Aug,8,CY2003-Aug,2003,CY2003,10,FY2003-Aug,2003,FY2003,32
2003-08-08T00:00:00.000Z,8,8,August,Aug,8,CY2003-Aug,2003,CY2003,10,FY2003-Aug,2003,FY2003,32
2003-08-09T00:00:00.000Z,9,9,August,Aug,8,CY2003-Aug,2003,CY2003,10,FY2003-Aug,2003,FY2003,32
2003-08-10T00:00:00.000Z,10,10,August,Aug,8,CY2003-Aug,2003,CY2003,10,FY2003-Aug,2003,FY2003,32
2003-09-01T00:00:00.000Z,1,1,September,Sep,9,CY2003-Sep,2003,CY2003,11,FY2003-Sep,2003,FY2003,36
2003-09-02T00:00:00.000Z,2,2,September,Sep,9,CY2003-Sep,2003,CY2003,11,FY2003-Sep,2003,FY2003,36
2003-09-03T00:00:00.000Z,3,3,September,Sep,9,CY2003-Sep,2003,CY2003,11,FY2003-Sep,2003,FY2003,36
2003-09-04T00:00:00.000Z,4,4,September,Sep,9,CY2003-Sep,2003,CY2003,11,FY2003-Sep,2003,FY2003,36
2003-09-05T00:00:00.000Z,5,5,September,Sep,9,CY2003-Sep,2003,CY2003,11,FY2003-Sep,2003,FY2003,36
2003-09-06T00:00:00.000Z,6,6,September,Sep,9,CY2003-Sep,2003,CY2003,11,FY2003-Sep,2003,FY2003,36
2003-09-07T00:00:00.000Z,7,7,September,Sep,9,CY2003-Sep,2003,CY2003,11,FY2003-Sep,2003,FY2003,36
2003-09-08T00:00:00.000Z,8,8,September,Sep,9,CY2003-Sep,2003,CY2003,11,FY2003-Sep,2003,FY2003,37
2003-09-09T00:00:00.000Z,9,9,September,Sep,9,CY2003-Sep,2003,CY2003,11,FY2003-Sep,2003,FY2003,37
2003-09-10T00:00:00.000Z,10,10,September,Sep,9,CY2003-Sep,2003,CY2003,11,FY2003-Sep,2003,FY2003,37
2003-10-01T00:00:00.000Z,1,1,October,Oct,10,CY2003-Oct,2003,CY2003,12,FY2003-Oct,2003,FY2003,40
2003-10-02T00:00:00.000Z,2,2,October,Oct,10,CY2003-Oct,2003,CY2003,12,FY2003-Oct,2003,FY2003,40
2003-10-03T00:00:00.000Z,3,3,October,Oct,10,CY2003-Oct,2003,CY2003,12,FY2003-Oct,2003,FY2003,40
2003-10-04T00:00:00.000Z,4,4,October,Oct,10,CY2003-Oct,2003,CY2003,12,FY2003-Oct,2003,FY2003,40
2003-10-05T00:00:00.000Z,5,5,October,Oct,10,CY2003-Oct,2003,CY2003,12,FY2003-Oct,2003,FY2003,40
2003-10-06T00:00:00.000Z,6,6,October,Oct,10,CY2003-Oct,2003,CY2003,12,FY2003-Oct,2003,FY2003,41
2003-10-07T00:00:00.000Z,7,7,October,Oct,10,CY2003-Oct,2003,CY2003,12,FY2003-Oct,2003,FY2003,41
2003-10-08T00:00:00.000Z,8,8,October,Oct,10,CY2003-Oct,2003,CY2003,12,FY2003-Oct,2003,FY2003,41
2003-10-09T00:00:00.000Z,9,9,October,Oct,10,CY2003-Oct,2003,CY2003,12,FY2003-Oct,2003,FY2003,41
2003-10-10T00:00:00.000Z,10,10,October,Oct,10,CY2003-Oct,2003,CY2003,12,FY2003-Oct,2003,FY2003,41
2003-11-01T00:00:00.000Z,1,1,November,Nov,11,CY2003-Nov,2003,CY2003,1,FY2004-Nov,2004,FY2004,44
2003-11-02T00:00:00.000Z,2,2,November,Nov,11,CY2003-Nov,2003,CY2003,1,FY2004-Nov,2004,FY2004,44
2003-11-03T00:00:00.000Z,3,3,November,Nov,11,CY2003-Nov,2003,CY2003,1,FY2004-Nov,2004,FY2004,45
2003-11-04T00:00:00.000Z,4,4,November,Nov,11,CY2003-Nov,2003,CY2003,1,FY2004-Nov,2004,FY2004,45
2003-11-05T00:00:00.000Z,5,5,November,Nov,11,CY2003-Nov,2003,CY2003,1,FY2004-Nov,2004,FY2004,45
2003-11-06T00:00:00.000Z,6,6,November,Nov,11,CY2003-Nov,2003,CY2003,1,FY2004-Nov,2004,FY2004,45
2003-11-07T00:00:00.000Z,7,7,November,Nov,11,CY2003-Nov,2003,CY2003,1,FY2004-Nov,2004,FY2004,45
2003-11-08T00:00:00.000Z,8,8,November,Nov,11,CY2003-Nov,2003,CY2003,1,FY2004-Nov,2004,FY2004,45
2003-11-09T00:00:00.000Z,9,9,November,Nov,11,CY2003-Nov,2003,CY2003,1,FY2004-Nov,2004,FY2004,45
2003-12-01T00:00:00.000Z,1,1,December,Dec,12,CY2003-Dec,2003,CY2003,2,FY2004-Dec,2004,FY2004,49
2003-12-02T00:00:00.000Z,2,2,December,Dec,12,CY2003-Dec,2003,CY2003,2,FY2004-Dec,2004,FY2004,49
2003-12-03T00:00:00.000Z,3,3,December,Dec,12,CY2003-Dec,2003,CY2003,2,FY2004-Dec,2004,FY2004,49
2003-12-04T00:00:00.000Z,4,4,December,Dec,12,CY2003-Dec,2003,CY2003,2,FY2004-Dec,2004,FY2004,49
2003-12-05T00:00:00.000Z,5,5,December,Dec,12,CY2003-Dec,2003,CY2003,2,FY2004-Dec,2004,FY2004,49
2003-12-06T00:00:00.000Z,6,6,December,Dec,12,CY2003-Dec,2003,CY2003,2,FY2004-Dec,2004,FY2004,49
2003-12-07T00:00:00.000Z,7,7,December,Dec,12,CY2003-Dec,2003,CY2003,2,FY2004-Dec,2004,FY2004,49
2003-12-08T00:00:00.000Z,8,8,December,Dec,12,CY2003-Dec,2003,CY2003,2,FY2004-Dec,2004,FY2004,50
2003-12-09T00:00:00.000Z,9,9,December,Dec,12,CY2003-Dec,2003,CY2003,2,FY2004-Dec,2004,FY2004,50
2007-01-21T00:00:00.000Z,21,21,January,Jan,1,CY2007-Jan,2007,CY2007,3,FY2007-Jan,2007,FY2007,3
2007-01-22T00:00:00.000Z,22,22,January,Jan,1,CY2007-Jan,2007,CY2007,3,FY2007-Jan,2007,FY2007,4
2007-01-23T00:00:00.000Z,23,23,January,Jan,1,CY2007-Jan,2007,CY2007,3,FY2007-Jan,2007,FY2007,4
2007-01-24T00:00:00.000Z,24,24,January,Jan,1,CY2007-Jan,2007,CY2007,3,FY2007-Jan,2007,FY2007,4
2007-01-25T00:00:00.000Z,25,25,January,Jan,1,CY2007-Jan,2007,CY2007,3,FY2007-Jan,2007,FY2007,4
2007-01-26T00:00:00.000Z,26,26,January,Jan,1,CY2007-Jan,2007,CY2007,3,FY2007-Jan,2007,FY2007,4
2007-01-27T00:00:00.000Z,27,27,January,Jan,1,CY2007-Jan,2007,CY2007,3,FY2007-Jan,2007,FY2007,4
2007-01-28T00:00:00.000Z,28,28,January,Jan,1,CY2007-Jan,2007,CY2007,3,FY2007-Jan,2007,FY2007,4
2007-01-29T00:00:00.000Z,29,29,January,Jan,1,CY2007-Jan,2007,CY2007,3,FY2007-Jan,2007,FY2007,5
2007-01-30T00:00:00.000Z,30,30,January,Jan,1,CY2007-Jan,2007,CY2007,3,FY2007-Jan,2007,FY2007,5
2007-02-21T00:00:00.000Z,21,21,February,Feb,2,CY2007-Feb,2007,CY2007,4,FY2007-Feb,2007,FY2007,8
2007-02-22T00:00:00.000Z,22,22,February,Feb,2,CY2007-Feb,2007,CY2007,4,FY2007-Feb,2007,FY2007,8
2007-02-23T00:00:00.000Z,23,23,February,Feb,2,CY2007-Feb,2007,CY2007,4,FY2007-Feb,2007,FY2007,8
2007-02-24T00:00:00.000Z,24,24,February,Feb,2,CY2007-Feb,2007,CY2007,4,FY2007-Feb,2007,FY2007,8
2007-02-25T00:00:00.000Z,25,25,February,Feb,2,CY2007-Feb,2007,CY2007,4,FY2007-Feb,2007,FY2007,8
2007-02-26T00:00:00.000Z,26,26,February,Feb,2,CY2007-Feb,2007,CY2007,4,FY2007-Feb,2007,FY2007,9
2007-02-27T00:00:00.000Z,27,27,February,Feb,2,CY2007-Feb,2007,CY2007,4,FY2007-Feb,2007,FY2007,9
2007-02-28T00:00:00.000Z,28,28,February,Feb,2,CY2007-Feb,2007,CY2007,4,FY2007-Feb,2007,FY2007,9
2007-03-21T00:00:00.000Z,21,21,March,Mar,3,CY2007-Mar,2007,CY2007,5,FY2007-Mar,2007,FY2007,12
2007-03-22T00:00:00.000Z,22,22,March,Mar,3,CY2007-Mar,2007,CY2007,5,FY2007-Mar,2007,FY2007,12
2007-03-23T00:00:00.000Z,23,23,March,Mar,3,CY2007-Mar,2007,CY2007,5,FY2007-Mar,2007,FY2007,12
2007-03-24T00:00:00.000Z,24,24,March,Mar,3,CY2007-Mar,2007,CY2007,5,FY2007-Mar,2007,FY2007,12
2007-03-25T00:00:00.000Z,25,25,March,Mar,3,CY2007-Mar,2007,CY2007,5,FY2007-Mar,2007,FY2007,12
2007-03-26T00:00:00.000Z,26,26,March,Mar,3,CY2007-Mar,2007,CY2007,5,FY2007-Mar,2007,FY2007,13
2007-03-27T00:00:00.000Z,27,27,March,Mar,3,CY2007-Mar,2007,CY2007,5,FY2007-Mar,2007,FY2007,13
2007-03-28T00:00:00.000Z,28,28,March,Mar,3,CY2007-Mar,2007,CY2007,5,FY2007-Mar,2007,FY2007,13
2007-03-29T00:00:00.000Z,29,29,March,Mar,3,CY2007-Mar,2007,CY2007,5,FY2007-Mar,2007,FY2007,13
2007-03-30T00:00:00.000Z,30,30,March,Mar,3,CY2007-Mar,2007,CY2007,5,FY2007-Mar,2007,FY2007,13
2007-04-21T00:00:00.000Z,21,21,April,Apr,4,CY2007-Apr,2007,CY2007,6,FY2007-Apr,2007,FY2007,16
2007-04-22T00:00:00.000Z,22,22,April,Apr,4,CY2007-Apr,2007,CY2007,6,FY2007-Apr,2007,FY2007,16
2007-04-23T00:00:00.000Z,23,23,April,Apr,4,CY2007-Apr,2007,CY2007,6,FY2007-Apr,2007,FY2007,17
2007-04-24T00:00:00.000Z,24,24,April,Apr,4,CY2007-Apr,2007,CY2007,6,FY2007-Apr,2007,FY2007,17
2007-04-25T00:00:00.000Z,25,25,April,Apr,4,CY2007-Apr,2007,CY2007,6,FY2007-Apr,2007,FY2007,17
2007-04-26T00:00:00.000Z,26,26,April,Apr,4,CY2007-Apr,2007,CY2007,6,FY2007-Apr,2007,FY2007,17
2007-04-27T00:00:00.000Z,27,27,April,Apr,4,CY2007-Apr,2007,CY2007,6,FY2007-Apr,2007,FY2007,17
2007-04-28T00:00:00.000Z,28,28,April,Apr,4,CY2007-Apr,2007,CY2007,6,FY2007-Apr,2007,FY2007,17
2007-04-29T00:00:00.000Z,29,29,April,Apr,4,CY2007-Apr,2007,CY2007,6,FY2007-Apr,2007,FY2007,17
2007-04-30T00:00:00.000Z,30,30,April,Apr,4,CY2007-Apr,2007,CY2007,6,FY2007-Apr,2007,FY2007,18
2007-05-21T00:00:00.000Z,21,21,May,May,5,CY2007-May,2007,CY2007,7,FY2007-May,2007,FY2007,21
2007-05-22T00:00:00.000Z,22,22,May,May,5,CY2007-May,2007,CY2007,7,FY2007-May,2007,FY2007,21
2007-05-23T00:00:00.000Z,23,23,May,May,5,CY2007-May,2007,CY2007,7,FY2007-May,2007,FY2007,21
2007-05-24T00:00:00.000Z,24,24,May,May,5,CY2007-May,2007,CY2007,7,FY2007-May,2007,FY2007,21
2007-05-25T00:00:00.000Z,25,25,May,May,5,CY2007-May,2007,CY2007,7,FY2007-May,2007,FY2007,21
2007-05-26T00:00:00.000Z,26,26,May,May,5,CY2007-May,2007,CY2007,7,FY2007-May,2007,FY2007,21
2007-05-27T00:00:00.000Z,27,27,May,May,5,CY2007-May,2007,CY2007,7,FY2007-May,2007,FY2007,21
2007-05-28T00:00:00.000Z,28,28,May,May,5,CY2007-May,2007,CY2007,7,FY2007-May,2007,FY2007,22
2007-05-29T00:00:00.000Z,29,29,May,May,5,CY2007-May,2007,CY2007,7,FY2007-May,2007,FY2007,22
2007-05-30T00:00:00.000Z,30,30,May,May,5,CY2007-May,2007,CY2007,7,FY2007-May,2007,FY2007,22
2007-06-21T00:00:00.000Z,21,21,June,Jun,6,CY2007-Jun,2007,CY2007,8,FY2007-Jun,2007,FY2007,25
2007-06-22T00:00:00.000Z,22,22,June,Jun,6,CY2007-Jun,2007,CY2007,8,FY2007-Jun,2007,FY2007,25
2007-06-23T00:00:00.000Z,23,23,June,Jun,6,CY2007-Jun,2007,CY2007,8,FY2007-Jun,2007,FY2007,25
2007-06-24T00:00:00.000Z,24,24,June,Jun,6,CY2007-Jun,2007,CY2007,8,FY2007-Jun,2007,FY2007,25
2007-06-25T00:00:00.000Z,25,25,June,Jun,6,CY2007-Jun,2007,CY2007,8,FY2007-Jun,2007,FY2007,26
2007-06-26T00:00:00.000Z,26,26,June,Jun,6,CY2007-Jun,2007,CY2007,8,FY2007-Jun,2007,FY2007,26
2007-06-27T00:00:00.000Z,27,27,June,Jun,6,CY2007-Jun,2007,CY2007,8,FY2007-Jun,2007,FY2007,26
2007-06-28T00:00:00.000Z,28,28,June,Jun,6,CY2007-Jun,2007,CY2007,8,FY2007-Jun,2007,FY2007,26
2007-06-29T00:00:00.000Z,29,29,June,Jun,6,CY2007-Jun,2007,CY2007,8,FY2007-Jun,2007,FY2007,26
2007-06-30T00:00:00.000Z,30,30,June,Jun,6,CY2007-Jun,2007,CY2007,8,FY2007-Jun,2007,FY2007,26
2007-07-21T00:00:00.000Z,21,21,July,Jul,7,CY2007-Jul,2007,CY2007,9,FY2007-Jul,2007,FY2007,29
2007-07-22T00:00:00.000Z,22,22,July,Jul,7,CY2007-Jul,2007,CY2007,9,FY2007-Jul,2007,FY2007,29
2007-07-23T00:00:00.000Z,23,23,July,Jul,7,CY2007-Jul,2007,CY2007,9,FY2007-Jul,2007,FY2007,30
2007-07-24T00:00:00.000Z,24,24,July,Jul,7,CY2007-Jul,2007,CY2007,9,FY2007-Jul,2007,FY2007,30
2007-07-25T00:00:00.000Z,25,25,July,Jul,7,CY2007-Jul,2007,CY2007,9,FY2007-Jul,2007,FY2007,30
2007-07-26T00:00:00.000Z,26,26,July,Jul,7,CY2007-Jul,2007,CY2007,9,FY2007-Jul,2007,FY2007,30
2007-07-27T00:00:00.000Z,27,27,July,Jul,7,CY2007-Jul,2007,CY2007,9,FY2007-Jul,2007,FY2007,30
2007-07-28T00:00:00.000Z,28,28,July,Jul,7,CY2007-Jul,2007,CY2007,9,FY2007-Jul,2007,FY2007,30
2007-07-29T00:00:00.000Z,29,29,July,Jul,7,CY2007-Jul,2007,CY2007,9,FY2007-Jul,2007,FY2007,30
2007-07-30T00:00:00.000Z,30,30,July,Jul,7,CY2007-Jul,2007,CY2007,9,FY2007-Jul,2007,FY2007,31
2007-08-21T00:00:00.000Z,21,21,August,Aug,8,CY2007-Aug,2007,CY2007,10,FY2007-Aug,2007,FY2007,34
2007-08-22T00:00:00.000Z,22,22,August,Aug,8,CY2007-Aug,2007,CY2007,10,FY2007-Aug,2007,FY2007,34
2007-08-23T00:00:00.000Z,23,23,August,Aug,8,CY2007-Aug,2007,CY2007,10,FY2007-Aug,2007,FY2007,34
2007-08-24T00:00:00.000Z,24,24,August,Aug,8,CY2007-Aug,2007,CY2007,10,FY2007-Aug,2007,FY2007,34
2007-08-25T00:00:00.000Z,25,25,August,Aug,8,CY2007-Aug,2007,CY2007,10,FY2007-Aug,2007,FY2007,34
2007-08-26T00:00:00.000Z,26,26,August,Aug,8,CY2007-Aug,2007,CY2007,10,FY2007-Aug,2007,FY2007,34
2007-08-27T00:00:00.000Z,27,27,August,Aug,8,CY2007-Aug,2007,CY2007,10,FY2007-Aug,2007,FY2007,35
2007-08-28T00:00:00.000Z,28,28,August,Aug,8,CY2007-Aug,2007,CY2007,10,FY2007-Aug,2007,FY2007,35
2007-08-29T00:00:00.000Z,29,29,August,Aug,8,CY2007-Aug,2007,CY2007,10,FY2007-Aug,2007,FY2007,35
2007-08-30T00:00:00.000Z,30,30,August,Aug,8,CY2007-Aug,2007,CY2007,10,FY2007-Aug,2007,FY2007,35
2007-09-20T00:00:00.000Z,20,20,September,Sep,9,CY2007-Sep,2007,CY2007,11,FY2007-Sep,2007,FY2007,38
2007-09-21T00:00:00.000Z,21,21,September,Sep,9,CY2007-Sep,2007,CY2007,11,FY2007-Sep,2007,FY2007,38
2007-09-22T00:00:00.000Z,22,22,September,Sep,9,CY2007-Sep,2007,CY2007,11,FY2007-Sep,2007,FY2007,38
2007-09-23T00:00:00.000Z,23,23,September,Sep,9,CY2007-Sep,2007,CY2007,11,FY2007-Sep,2007,FY2007,38
2007-09-24T00:00:00.000Z,24,24,September,Sep,9,CY2007-Sep,2007,CY2007,11,FY2007-Sep,2007,FY2007,39
2007-09-25T00:00:00.000Z,25,25,September,Sep,9,CY2007-Sep,2007,CY2007,11,FY2007-Sep,2007,FY2007,39
2007-09-26T00:00:00.000Z,26,26,September,Sep,9,CY2007-Sep,2007,CY2007,11,FY2007-Sep,2007,FY2007,39
2007-09-27T00:00:00.000Z,27,27,September,Sep,9,CY2007-Sep,2007,CY2007,11,FY2007-Sep,2007,FY2007,39
2007-09-28T00:00:00.000Z,28,28,September,Sep,9,CY2007-Sep,2007,CY2007,11,FY2007-Sep,2007,FY2007,39
2007-09-29T00:00:00.000Z,29,29,September,Sep,9,CY2007-Sep,2007,CY2007,11,FY2007-Sep,2007,FY2007,39
2007-10-20T00:00:00.000Z,20,20,October,Oct,10,CY2007-Oct,2007,CY2007,12,FY2007-Oct,2007,FY2007,42
